"","x","y","ID","SA"
"1059",17531.6325330047,18802.7555507886,"",""
"2747",14688.1306452628,18328.7255605376,"",""
"2487",13896.9112721491,23370.994332594,"8_L6b","L6b"
"2584",16259.9561701704,19575.8007514334,"",""
"2665",13486.0754209475,22988.047780035,"",""
"2947",15135.7336273692,10893.5992430275,"",""
"2960",14875.1043989301,9899.53305531442,"",""
"3128",16255.9120568913,395.969063427947,"",""
"2529",12837.484555494,23615.5067171971,"",""
"4492",13026.669879526,5036.17776636051,"",""
"1362",17800.1299724434,6890.08704619916,"",""
"6390",1734.76752492516,31836.1709413213,"",""
"2838",15765.5234703239,11146.8943704907,"",""
"744",19605.904737858,26328.8981049739,"7_L6a","L6a"
"1225",16924.8138961955,12255.3545011197,"",""
"1401",20044.7151926026,5714.63411339876,"",""
"1070",17187.0822045345,16548.8483881454,"",""
"1158",18853.472763183,12283.2458645031,"",""
"2957",15000.54858231,9633.03569896706,"",""
"2945",15202.331415016,9507.31345337676,"",""
"2812",16865.8372379107,12668.0239323139,"",""
"2715",16517.9878642416,16132.3571898729,"",""
"4237",10621.1955658938,26639.0838534175,"8_L6b","L6b"
"6406",1522.24483300267,31644.415477902,"",""
"1346",18211.5934832466,10231.0399719578,"",""
"1131",19509.9974082804,11943.3014219145,"",""
"2951",15068.8790903683,10052.9803686531,"",""
"1123",19755.8408483965,13743.6808210838,"",""
"4456",13090.0738447826,8469.830799321,"",""
"6323",3010.56533649961,31405.1943498883,"",""
"2636",14610.4278687575,22062.1707236615,"",""
"1023",18654.4836101414,16723.3249805416,"",""
"5103",8464.40722031941,32191.319666562,"8_L6b","L6b"
"1050",17980.5473540559,14682.344523862,"",""
"1204",17517.1356272648,13773.2405672396,"",""
"4438",13304.4346776786,9469.68943483236,"",""
"811",17367.5028104863,24928.8661314239,"8_L6b","L6b"
"1359",17926.8006718031,9539.59264421567,"",""
"3238",14158.9482876267,3599.3148197738,"",""
"3245",13928.4494348322,4529.19593714276,"",""
"1511",17316.8333604202,1795.75157329992,"",""
"6403",1552.09558559682,31544.3345225148,"",""
"1460",18217.8572199647,6869.30761843755,"",""
"3246",13950.3338439687,5345.57159961756,"",""
"4124",9679.26172095004,26584.4324448466,"",""
"4493",12975.4024972239,5124.34973447174,"",""
"4232",10938.4975896689,26326.1988340802,"8_L6b","L6b"
"3157",15625.3059524922,620.399431847305,"",""
"3270",13260.3452572574,4481.79717630671,"",""
"3280",13073.8584470614,4633.38598237415,"",""
"4226",11196.2475550291,26454.0700093003,"8_L6b","L6b"
"3215",14703.1891327006,5779.44431331797,"",""
"4505",12804.04632901,3212.45468899557,"",""
"6419",1098.7697530925,32446.2638710704,"",""
"4228",11081.0907764827,25870.4960700326,"",""
"2725",16036.2958349103,19163.7024747283,"",""
"3022",13629.0446627989,8971.77339393338,"",""
"5358",7563.66438128159,28973.9503020678,"",""
"3899",9699.95616389801,32975.5977692235,"7_L6a","L6a"
"668",18426.7752677678,28735.6228151652,"7_L6a","L6a"
"4254",9893.96876288399,25701.8329368127,"",""
"1516",17158.0025096859,2809.32114471804,"",""
"3263",13399.189972446,1051.87032176031,"",""
"1956",16439.1897684724,33634.5507699015,"6_L5","L5"
"1230",16764.5245188527,12246.2952078638,"",""
"1086",16832.398516842,15476.5886736785,"",""
"5401",6335.47249193073,29283.1239057472,"",""
"5414",5812.14798700288,30326.5470503523,"8_L6b","L6b"
"4076",10492.9692481458,27917.1529946221,"8_L6b","L6b"
"5356",7636.24976586482,27691.3396034644,"",""
"2941",15270.9969973322,9291.47641041382,"",""
"2627",14830.3001806129,22246.169957733,"",""
"4469",12872.1111025105,9943.88506648311,"",""
"3295",12804.04632901,3212.45468899557,"",""
"1146",19189.2417575545,13225.8578889303,"",""
"2840",15743.9571780631,11585.9617058215,"",""
"6400",1546.56486432631,32949.7547319253,"8_L6b","L6b"
"3254",13691.626389002,2361.67511072594,"",""
"1396",20292.4639876104,4525.08405119387,"",""
"6410",1396.84382840653,32326.6336932152,"",""
"1538",16702.6039796908,949.917002261602,"",""
"2380",15890.9027957595,23580.69256864,"8_L6b","L6b"
"2506",13407.0310885724,24500.2595941489,"8_L6b","L6b"
"3028",13497.8684571337,9209.83170773766,"",""
"2564",16853.7150124677,19786.9744441839,"",""
"2645",14087.1103729572,20287.669502893,"",""
"1170",18483.0317841013,13933.4947028945,"",""
"3286",12908.8886754088,6279.41809060058,"",""
"2967",14771.2738144204,10112.601540808,"",""
"2508",13410.0693197178,24147.3839860452,"8_L6b","L6b"
"2649",14043.065568796,22952.128797941,"",""
"2988",14414.3152863739,9565.13260271968,"",""
"5336",8108.14076454186,27358.0220584079,"",""
"989",19740.8681695095,18504.379376249,"8_L6b","L6b"
"2969",14727.9731152615,10752.7405201985,"",""
"2286",13111.3728832176,29758.9376739376,"7_L6a","L6a"
"2815",16845.7330003176,13373.9335901836,"",""
"3077",17158.0025096859,2809.32114471804,"",""
"727",16693.6611767268,28239.6542629853,"7_L6a","L6a"
"3006",13958.0448671918,9550.67900615541,"",""
"4447",13204.0988082787,9665.58646324722,"",""
"975",20055.3214013207,14747.9412885235,"",""
"1041",18233.1333247072,16310.6608570415,"",""
"5410",6203.00104954666,29579.0207008426,"",""
"3024",13592.3741231859,9553.50646376392,"",""
"5432",5049.12772692385,30024.1417041249,"",""
"1508",17398.0268999256,5866.03005563814,"",""
"2200",15242.4016375554,26667.9814899466,"8_L6b","L6b"
"7655",493.711260888194,32755.3595434413,"8_L6b","L6b"
"2799",17283.2926624546,12202.7568896454,"",""
"4427",12922.3714334429,13079.1230839462,"",""
"3080",17142.6889586815,3142.42302758988,"",""
"2666",13431.6513417273,23159.6387966328,"",""
"1021",18702.4471642597,17800.4184115965,"8_L6b","L6b"
"3283",12975.4024972239,5124.34973447174,"",""
"2542",17230.7987922385,21440.899105117,"8_L6b","L6b"
"1132",19529.6597694773,12447.9078845865,"",""
"3291",12846.0504258663,2699.04682970397,"",""
"3095",16841.999692385,1370.8201026281,"",""
"4496",12908.8886754088,6279.41809060058,"",""
"1502",17625.6967401917,773.279889637604,"",""
"2813",16888.7765107002,12462.2696995794,"",""
"4061",10846.9750251616,29523.5968914169,"8_L6b","L6b"
"1370",17657.2897108594,9634.8143565801,"",""
"1207",17410.1832727325,13212.424267719,"",""
"4238",10602.5903540918,26217.6376893997,"",""
