"","SA","x","y"
"1566","L6b",6894.528,-5538.963
"1567","L6b",6943.817,-5516.412
"1568","L6b",6992.733,-5492.047
"1569","L6b",7041.121,-5465.771
"1570","L6b",7088.826,-5437.489
"1571","L6b",7135.695,-5407.105
"1572","L6b",7181.574,-5374.521
"1573","L6b",7226.308,-5339.643
"1574","L6b",7226.308,-5339.643
"1575","L6b",7264.844,-5307.974
"1576","L6b",7303.824,-5275.61
"1577","L6b",7343.139,-5242.638
"1578","L6b",7382.684,-5209.148
"1579","L6b",7422.349,-5175.231
"1580","L6b",7462.026,-5140.976
"1581","L6b",7501.609,-5106.473
"1582","L6b",7540.988,-5071.812
"1583","L6b",7580.057,-5037.081
"1584","L6b",7618.708,-5002.371
"1585","L6b",7656.832,-4967.772
"1586","L6b",7694.321,-4933.374
"1587","L6b",7731.069,-4899.265
"1588","L6b",7766.968,-4865.536
"1589","L6b",7801.908,-4832.277
"1590","L6b",7835.783,-4799.576
"1591","L6b",7868.485,-4767.525
"1592","L6b",7899.906,-4736.212
"1593","L6b",7929.938,-4705.727
"1594","L6b",7958.474,-4676.16
"1595","L6b",7985.404,-4647.601
"1596","L6b",8010.623,-4620.14
"1597","L6b",8034.022,-4593.865
"1598","L6b",8055.492,-4568.867
"1599","L6b",8074.927,-4545.236
"1600","L6b",8092.218,-4523.061
"1601","L6b",8107.258,-4502.432
"1602","L6b",8119.939,-4483.439
"1603","L6b",8130.153,-4466.171
"1604","L6b",8130.153,-4466.171
"1605","L6b",8129.546,-4461.767
"1606","L6b",8128.898,-4457.127
"1607","L6b",8128.214,-4452.282
"1608","L6b",8127.499,-4447.258
"1609","L6b",8126.758,-4442.084
"1610","L6b",8125.993,-4436.789
"1611","L6b",8125.211,-4431.4
"1612","L6b",8124.416,-4425.946
"1613","L6b",8123.612,-4420.456
"1614","L6b",8122.803,-4414.957
"1615","L6b",8121.994,-4409.478
"1616","L6b",8121.19,-4404.048
"1617","L6b",8120.394,-4398.694
"1618","L6b",8119.613,-4393.446
"1619","L6b",8118.849,-4388.33
"1620","L6b",8118.107,-4383.377
"1621","L6b",8117.393,-4378.613
"1622","L6b",8116.71,-4374.068
"1623","L6b",8116.063,-4369.769
"1624","L6b",8115.456,-4365.745
"1625","L6b",8114.894,-4362.025
"1626","L6b",8114.381,-4358.636
"1627","L6b",8113.922,-4355.607
"1628","L6b",8113.522,-4352.966
"1629","L6b",8113.184,-4350.742
"1630","L6b",8112.913,-4348.963
"1631","L6b",8112.715,-4347.657
"1632","L6b",8112.592,-4346.853
"1633","L6b",8112.55,-4346.579
"1634","L6b",8112.55,-4346.579
"1635","L6b",8112.168,-4345.83
"1636","L6b",8108.814,-4349.248
"1637","L6b",8102.643,-4356.572
"1638","L6b",8093.812,-4367.543
"1639","L6b",8082.477,-4381.9
"1640","L6b",8068.794,-4399.383
"1641","L6b",8052.918,-4419.731
"1642","L6b",8035.008,-4442.686
"1643","L6b",8015.217,-4467.986
"1644","L6b",7993.703,-4495.372
"1645","L6b",7970.622,-4524.583
"1646","L6b",7946.129,-4555.36
"1647","L6b",7920.382,-4587.442
"1648","L6b",7893.535,-4620.569
"1649","L6b",7865.746,-4654.48
"1650","L6b",7837.17,-4688.917
"1651","L6b",7807.963,-4723.618
"1652","L6b",7778.282,-4758.324
"1653","L6b",7748.282,-4792.774
"1654","L6b",7718.12,-4826.709
"1655","L6b",7687.953,-4859.868
"1656","L6b",7657.935,-4891.99
"1657","L6b",7628.223,-4922.817
"1658","L6b",7598.974,-4952.088
"1659","L6b",7570.343,-4979.542
"1660","L6b",7542.487,-5004.92
"1661","L6b",7515.562,-5027.961
"1662","L6b",7489.723,-5048.406
"1663","L6b",7465.127,-5065.994
"1664","L6b",7465.127,-5065.994
"1665","L6b",7448.847,-5077.378
"1666","L6b",7431.445,-5090.33
"1667","L6b",7412.915,-5104.729
"1668","L6b",7393.251,-5120.457
"1669","L6b",7372.448,-5137.394
"1670","L6b",7350.5,-5155.423
"1671","L6b",7327.402,-5174.424
"1672","L6b",7303.148,-5194.278
"1673","L6b",7277.732,-5214.866
"1674","L6b",7251.15,-5236.07
"1675","L6b",7223.394,-5257.771
"1676","L6b",7194.461,-5279.849
"1677","L6b",7164.343,-5302.187
"1678","L6b",7133.037,-5324.664
"1679","L6b",7100.535,-5347.162
"1680","L6b",7066.832,-5369.563
"1681","L6b",7031.924,-5391.746
"1682","L6b",6995.803,-5413.595
"1683","L6b",6958.465,-5434.989
"1684","L6b",6919.905,-5455.809
"1685","L6b",6880.115,-5475.938
"1686","L6b",6839.092,-5495.255
"1687","L6b",6796.829,-5513.643
"1688","L6b",6753.321,-5530.982
"1689","L6b",6708.561,-5547.153
"1690","L6b",6662.546,-5562.037
"1691","L6b",6615.268,-5575.516
"1692","L6b",6566.723,-5587.471
"1693","L6b",6516.905,-5597.782
"1694","L6b",6516.905,-5597.782
"1695","L6b",6476.702,-5605.405
"1696","L6b",6438.663,-5612.794
"1697","L6b",6402.697,-5619.941
"1698","L6b",6368.714,-5626.839
"1699","L6b",6336.623,-5633.481
"1700","L6b",6306.331,-5639.86
"1701","L6b",6277.75,-5645.969
"1702","L6b",6250.788,-5651.802
"1703","L6b",6225.353,-5657.35
"1704","L6b",6201.355,-5662.608
"1705","L6b",6178.704,-5667.567
"1706","L6b",6157.308,-5672.221
"1707","L6b",6137.076,-5676.563
"1708","L6b",6117.918,-5680.585
"1709","L6b",6099.742,-5684.281
"1710","L6b",6082.458,-5687.644
"1711","L6b",6065.974,-5690.667
"1712","L6b",6050.201,-5693.342
"1713","L6b",6035.046,-5695.663
"1714","L6b",6020.42,-5697.622
"1715","L6b",6006.231,-5699.212
"1716","L6b",5992.388,-5700.427
"1717","L6b",5978.801,-5701.259
"1718","L6b",5965.378,-5701.701
"1719","L6b",5952.029,-5701.747
"1720","L6b",5938.662,-5701.389
"1721","L6b",5925.188,-5700.62
"1722","L6b",5911.514,-5699.433
"1723","L6b",5897.55,-5697.821
"1724","L6b",5897.55,-5697.821
"1725","L6b",5877.039,-5694.365
"1726","L6b",5856.319,-5689.354
"1727","L6b",5835.431,-5682.918
"1728","L6b",5814.414,-5675.188
"1729","L6b",5793.308,-5666.293
"1730","L6b",5772.154,-5656.364
"1731","L6b",5750.99,-5645.53
"1732","L6b",5729.857,-5633.924
"1733","L6b",5708.794,-5621.673
"1734","L6b",5687.842,-5608.909
"1735","L6b",5667.041,-5595.763
"1736","L6b",5646.429,-5582.363
"1737","L6b",5626.048,-5568.841
"1738","L6b",5605.937,-5555.327
"1739","L6b",5586.135,-5541.951
"1740","L6b",5566.683,-5528.843
"1741","L6b",5547.621,-5516.133
"1742","L6b",5528.988,-5503.952
"1743","L6b",5510.825,-5492.43
"1744","L6b",5493.171,-5481.698
"1745","L6b",5476.066,-5471.884
"1746","L6b",5459.549,-5463.121
"1747","L6b",5443.662,-5455.537
"1748","L6b",5428.443,-5449.264
"1749","L6b",5413.933,-5444.431
"1750","L6b",5400.171,-5441.168
"1751","L6b",5387.197,-5439.607
"1752","L6b",5375.052,-5439.876
"1753","L6b",5363.774,-5442.108
"1754","L6b",5363.774,-5442.108
"1755","cc",5363.774,-5442.108
"1756","cc",5363.774,-5442.108
"1757","cc",5362.054,-5429.622
"1758","cc",5360.565,-5418.881
"1759","cc",5359.294,-5409.77
"1760","cc",5358.226,-5402.173
"1761","cc",5357.344,-5395.976
"1762","cc",5356.634,-5391.064
"1763","cc",5356.081,-5387.323
"1764","cc",5355.67,-5384.638
"1765","cc",5355.385,-5382.893
"1766","cc",5355.212,-5381.975
"1767","cc",5355.135,-5381.768
"1768","cc",5355.14,-5382.157
"1769","cc",5355.21,-5383.029
"1770","cc",5355.331,-5384.267
"1771","cc",5355.489,-5385.758
"1772","cc",5355.667,-5387.386
"1773","cc",5355.851,-5389.036
"1774","cc",5356.025,-5390.595
"1775","cc",5356.174,-5391.947
"1776","cc",5356.284,-5392.977
"1777","cc",5356.339,-5393.571
"1778","cc",5356.324,-5393.614
"1779","cc",5356.224,-5392.99
"1780","cc",5356.024,-5391.586
"1781","cc",5355.709,-5389.287
"1782","cc",5355.263,-5385.977
"1783","cc",5354.671,-5381.542
"1784","cc",5353.919,-5375.868
"1785","cc",5352.991,-5368.839
"1786","cc",5352.991,-5368.839
"1787","cc",5382.303,-5374.237
"1788","cc",5410.696,-5381.341
"1789","cc",5438.211,-5389.992
"1790","cc",5464.889,-5400.031
"1791","cc",5490.771,-5411.299
"1792","cc",5515.899,-5423.64
"1793","cc",5540.313,-5436.893
"1794","cc",5564.055,-5450.901
"1795","cc",5587.166,-5465.505
"1796","cc",5609.686,-5480.547
"1797","cc",5631.656,-5495.868
"1798","cc",5653.119,-5511.311
"1799","cc",5674.115,-5526.715
"1800","cc",5694.685,-5541.924
"1801","cc",5714.869,-5556.779
"1802","cc",5734.71,-5571.12
"1803","cc",5754.249,-5584.791
"1804","cc",5773.525,-5597.632
"1805","cc",5792.582,-5609.485
"1806","cc",5811.458,-5620.191
"1807","cc",5830.197,-5629.593
"1808","cc",5848.838,-5637.531
"1809","cc",5867.423,-5643.848
"1810","cc",5885.993,-5648.384
"1811","cc",5904.589,-5650.982
"1812","cc",5923.251,-5651.483
"1813","cc",5942.023,-5649.729
"1814","cc",5960.943,-5645.561
"1815","cc",5980.054,-5638.82
"1816","cc",5980.054,-5638.82
"1817","cc",5993.117,-5633.848
"1818","cc",6007.421,-5629.34
"1819","cc",6022.934,-5625.238
"1820","cc",6039.625,-5621.479
"1821","cc",6057.461,-5618.003
"1822","cc",6076.412,-5614.749
"1823","cc",6096.445,-5611.655
"1824","cc",6117.529,-5608.661
"1825","cc",6139.632,-5605.706
"1826","cc",6162.722,-5602.729
"1827","cc",6186.769,-5599.668
"1828","cc",6211.74,-5596.464
"1829","cc",6237.603,-5593.054
"1830","cc",6264.327,-5589.378
"1831","cc",6291.88,-5585.375
"1832","cc",6320.231,-5580.983
"1833","cc",6349.348,-5576.143
"1834","cc",6379.199,-5570.792
"1835","cc",6409.752,-5564.871
"1836","cc",6440.976,-5558.317
"1837","cc",6472.84,-5551.07
"1838","cc",6505.311,-5543.07
"1839","cc",6538.359,-5534.254
"1840","cc",6571.95,-5524.562
"1841","cc",6606.054,-5513.933
"1842","cc",6640.639,-5502.306
"1843","cc",6675.674,-5489.621
"1844","cc",6711.126,-5475.815
"1845","cc",6746.964,-5460.829
"1846","cc",6746.964,-5460.829
"1847","cc",6760.274,-5454.898
"1848","cc",6773.941,-5448.485
"1849","cc",6787.937,-5441.617
"1850","cc",6802.231,-5434.318
"1851","cc",6816.793,-5426.615
"1852","cc",6831.594,-5418.532
"1853","cc",6846.602,-5410.096
"1854","cc",6861.789,-5401.332
"1855","cc",6877.124,-5392.265
"1856","cc",6892.577,-5382.922
"1857","cc",6908.119,-5373.327
"1858","cc",6923.72,-5363.507
"1859","cc",6939.349,-5353.487
"1860","cc",6954.976,-5343.292
"1861","cc",6970.572,-5332.949
"1862","cc",6986.107,-5322.482
"1863","cc",7001.551,-5311.918
"1864","cc",7016.873,-5301.281
"1865","cc",7032.044,-5290.598
"1866","cc",7047.035,-5279.894
"1867","cc",7061.814,-5269.195
"1868","cc",7076.352,-5258.526
"1869","cc",7090.619,-5247.913
"1870","cc",7104.586,-5237.381
"1871","cc",7118.221,-5226.956
"1872","cc",7131.496,-5216.664
"1873","cc",7144.38,-5206.53
"1874","cc",7156.844,-5196.58
"1875","cc",7168.856,-5186.84
"1876","cc",7168.856,-5186.84
"1877","cc",7190.719,-5168.739
"1878","cc",7211.98,-5150.683
"1879","cc",7232.674,-5132.656
"1880","cc",7252.839,-5114.642
"1881","cc",7272.509,-5096.626
"1882","cc",7291.722,-5078.594
"1883","cc",7310.512,-5060.53
"1884","cc",7328.916,-5042.418
"1885","cc",7346.97,-5024.245
"1886","cc",7364.71,-5005.993
"1887","cc",7382.172,-4987.649
"1888","cc",7399.391,-4969.197
"1889","cc",7416.405,-4950.622
"1890","cc",7433.248,-4931.908
"1891","cc",7449.957,-4913.041
"1892","cc",7466.568,-4894.005
"1893","cc",7483.116,-4874.785
"1894","cc",7499.638,-4855.366
"1895","cc",7516.17,-4835.733
"1896","cc",7532.748,-4815.87
"1897","cc",7549.407,-4795.763
"1898","cc",7566.184,-4775.395
"1899","cc",7583.115,-4754.753
"1900","cc",7600.235,-4733.82
"1901","cc",7617.581,-4712.581
"1902","cc",7635.189,-4691.022
"1903","cc",7653.094,-4669.127
"1904","cc",7671.332,-4646.881
"1905","cc",7689.941,-4624.269
"1906","cc",7689.941,-4624.269
"1907","cc",7715.997,-4591.679
"1908","cc",7739.628,-4560.17
"1909","cc",7760.962,-4529.792
"1910","cc",7780.123,-4500.593
"1911","cc",7797.239,-4472.625
"1912","cc",7812.437,-4445.937
"1913","cc",7825.841,-4420.58
"1914","cc",7837.58,-4396.602
"1915","cc",7847.778,-4374.055
"1916","cc",7856.564,-4352.988
"1917","cc",7864.062,-4333.451
"1918","cc",7870.4,-4315.494
"1919","cc",7875.704,-4299.167
"1920","cc",7880.101,-4284.521
"1921","cc",7883.716,-4271.604
"1922","cc",7886.677,-4260.467
"1923","cc",7889.109,-4251.16
"1924","cc",7891.139,-4243.733
"1925","cc",7892.893,-4238.236
"1926","cc",7894.499,-4234.719
"1927","cc",7896.082,-4233.231
"1928","cc",7897.768,-4233.824
"1929","cc",7899.685,-4236.546
"1930","cc",7901.958,-4241.447
"1931","cc",7904.714,-4248.579
"1932","cc",7908.08,-4257.99
"1933","cc",7912.181,-4269.73
"1934","cc",7917.145,-4283.851
"1935","cc",7923.097,-4300.4
"1936","cc",7923.097,-4300.4
"1937","cc",7927.789,-4311.613
"1938","cc",7932.874,-4320.755
"1939","cc",7938.318,-4327.938
"1940","cc",7944.085,-4333.274
"1941","cc",7950.14,-4336.876
"1942","cc",7956.447,-4338.855
"1943","cc",7962.972,-4339.324
"1944","cc",7969.679,-4338.396
"1945","cc",7976.533,-4336.182
"1946","cc",7983.498,-4332.794
"1947","cc",7990.54,-4328.345
"1948","cc",7997.624,-4322.947
"1949","cc",8004.713,-4316.712
"1950","cc",8011.773,-4309.753
"1951","cc",8018.768,-4302.181
"1952","cc",8025.664,-4294.109
"1953","cc",8032.424,-4285.649
"1954","cc",8039.015,-4276.913
"1955","cc",8045.4,-4268.014
"1956","cc",8051.544,-4259.063
"1957","cc",8057.412,-4250.173
"1958","cc",8062.969,-4241.456
"1959","cc",8068.18,-4233.024
"1960","cc",8073.009,-4224.989
"1961","cc",8077.421,-4217.465
"1962","cc",8081.382,-4210.562
"1963","cc",8084.854,-4204.393
"1964","cc",8087.804,-4199.07
"1965","cc",8090.197,-4194.706
"1966","cc",8090.197,-4194.706
"1967","cc",8089.728,-4191.248
"1968","cc",8089.485,-4189.358
"1969","cc",8089.452,-4188.931
"1970","cc",8089.614,-4189.862
"1971","cc",8089.955,-4192.045
"1972","cc",8090.46,-4195.376
"1973","cc",8091.115,-4199.749
"1974","cc",8091.904,-4205.059
"1975","cc",8092.812,-4211.2
"1976","cc",8093.823,-4218.067
"1977","cc",8094.923,-4225.556
"1978","cc",8096.096,-4233.56
"1979","cc",8097.327,-4241.975
"1980","cc",8098.601,-4250.695
"1981","cc",8099.903,-4259.616
"1982","cc",8101.218,-4268.631
"1983","cc",8102.53,-4277.636
"1984","cc",8103.825,-4286.525
"1985","cc",8105.086,-4295.194
"1986","cc",8106.299,-4303.536
"1987","cc",8107.449,-4311.447
"1988","cc",8108.521,-4318.822
"1989","cc",8109.499,-4325.554
"1990","cc",8110.368,-4331.54
"1991","cc",8111.113,-4336.673
"1992","cc",8111.719,-4340.849
"1993","cc",8112.171,-4343.962
"1994","cc",8112.453,-4345.907
"1995","cc",8112.55,-4346.579
"1996","cc",8112.55,-4346.579
"1997","cc",8112.168,-4345.83
"1998","cc",8108.814,-4349.248
"1999","cc",8102.643,-4356.572
"2000","cc",8093.812,-4367.543
"2001","cc",8082.477,-4381.9
"2002","cc",8068.794,-4399.383
"2003","cc",8052.918,-4419.731
"2004","cc",8035.008,-4442.686
"2005","cc",8015.217,-4467.986
"2006","cc",7993.703,-4495.372
"2007","cc",7970.622,-4524.583
"2008","cc",7946.129,-4555.36
"2009","cc",7920.382,-4587.442
"2010","cc",7893.535,-4620.569
"2011","cc",7865.746,-4654.48
"2012","cc",7837.17,-4688.917
"2013","cc",7807.963,-4723.618
"2014","cc",7778.282,-4758.324
"2015","cc",7748.282,-4792.774
"2016","cc",7718.12,-4826.709
"2017","cc",7687.953,-4859.868
"2018","cc",7657.935,-4891.99
"2019","cc",7628.223,-4922.817
"2020","cc",7598.974,-4952.088
"2021","cc",7570.343,-4979.542
"2022","cc",7542.487,-5004.92
"2023","cc",7515.562,-5027.961
"2024","cc",7489.723,-5048.406
"2025","cc",7465.127,-5065.994
"2026","cc",7465.127,-5065.994
"2027","cc",7448.847,-5077.378
"2028","cc",7431.445,-5090.33
"2029","cc",7412.915,-5104.729
"2030","cc",7393.251,-5120.457
"2031","cc",7372.448,-5137.394
"2032","cc",7350.5,-5155.423
"2033","cc",7327.402,-5174.424
"2034","cc",7303.148,-5194.278
"2035","cc",7277.732,-5214.866
"2036","cc",7251.15,-5236.07
"2037","cc",7223.394,-5257.771
"2038","cc",7194.461,-5279.849
"2039","cc",7164.343,-5302.187
"2040","cc",7133.037,-5324.664
"2041","cc",7100.535,-5347.162
"2042","cc",7066.832,-5369.563
"2043","cc",7031.924,-5391.746
"2044","cc",6995.803,-5413.595
"2045","cc",6958.465,-5434.989
"2046","cc",6919.905,-5455.809
"2047","cc",6880.115,-5475.938
"2048","cc",6839.092,-5495.255
"2049","cc",6796.829,-5513.643
"2050","cc",6753.321,-5530.982
"2051","cc",6708.561,-5547.153
"2052","cc",6662.546,-5562.037
"2053","cc",6615.268,-5575.516
"2054","cc",6566.723,-5587.471
"2055","cc",6516.905,-5597.782
"2056","cc",6516.905,-5597.782
"2057","cc",6476.702,-5605.405
"2058","cc",6438.663,-5612.794
"2059","cc",6402.697,-5619.941
"2060","cc",6368.714,-5626.839
"2061","cc",6336.623,-5633.481
"2062","cc",6306.331,-5639.86
"2063","cc",6277.75,-5645.969
"2064","cc",6250.788,-5651.802
"2065","cc",6225.353,-5657.35
"2066","cc",6201.355,-5662.608
"2067","cc",6178.704,-5667.567
"2068","cc",6157.308,-5672.221
"2069","cc",6137.076,-5676.563
"2070","cc",6117.918,-5680.585
"2071","cc",6099.742,-5684.281
"2072","cc",6082.458,-5687.644
"2073","cc",6065.974,-5690.667
"2074","cc",6050.201,-5693.342
"2075","cc",6035.046,-5695.663
"2076","cc",6020.42,-5697.622
"2077","cc",6006.231,-5699.212
"2078","cc",5992.388,-5700.427
"2079","cc",5978.801,-5701.259
"2080","cc",5965.378,-5701.701
"2081","cc",5952.029,-5701.747
"2082","cc",5938.662,-5701.389
"2083","cc",5925.188,-5700.62
"2084","cc",5911.514,-5699.433
"2085","cc",5897.55,-5697.821
"2086","cc",5897.55,-5697.821
"2087","cc",5877.039,-5694.365
"2088","cc",5856.319,-5689.354
"2089","cc",5835.431,-5682.918
"2090","cc",5814.414,-5675.188
"2091","cc",5793.308,-5666.293
"2092","cc",5772.154,-5656.364
"2093","cc",5750.99,-5645.53
"2094","cc",5729.857,-5633.924
"2095","cc",5708.794,-5621.673
"2096","cc",5687.842,-5608.909
"2097","cc",5667.041,-5595.763
"2098","cc",5646.429,-5582.363
"2099","cc",5626.048,-5568.841
"2100","cc",5605.937,-5555.327
"2101","cc",5586.135,-5541.951
"2102","cc",5566.683,-5528.843
"2103","cc",5547.621,-5516.133
"2104","cc",5528.988,-5503.952
"2105","cc",5510.825,-5492.43
"2106","cc",5493.171,-5481.698
"2107","cc",5476.066,-5471.884
"2108","cc",5459.549,-5463.121
"2109","cc",5443.662,-5455.537
"2110","cc",5428.443,-5449.264
"2111","cc",5413.933,-5444.431
"2112","cc",5400.171,-5441.168
"2113","cc",5387.197,-5439.607
"2114","cc",5375.052,-5439.876
"2115","cc",5363.774,-5442.108
"2116","cc",5363.774,-5442.108
"2117","alv",5320.461,-5147.859
"2118","alv",5320.461,-5147.859
"2119","alv",5318.891,-5136.399
"2120","alv",5317.841,-5128.638
"2121","alv",5317.275,-5124.316
"2122","alv",5317.157,-5123.173
"2123","alv",5317.449,-5124.951
"2124","alv",5318.115,-5129.39
"2125","alv",5319.12,-5136.23
"2126","alv",5320.426,-5145.211
"2127","alv",5321.997,-5156.074
"2128","alv",5323.797,-5168.559
"2129","alv",5325.789,-5182.408
"2130","alv",5327.936,-5197.36
"2131","alv",5330.204,-5213.155
"2132","alv",5332.554,-5229.535
"2133","alv",5334.95,-5246.239
"2134","alv",5337.357,-5263.009
"2135","alv",5339.738,-5279.584
"2136","alv",5342.055,-5295.705
"2137","alv",5344.274,-5311.112
"2138","alv",5346.357,-5325.546
"2139","alv",5348.267,-5338.748
"2140","alv",5349.97,-5350.457
"2141","alv",5351.427,-5360.415
"2142","alv",5352.603,-5368.361
"2143","alv",5353.461,-5374.037
"2144","alv",5353.965,-5377.182
"2145","alv",5354.079,-5377.537
"2146","alv",5353.765,-5374.842
"2147","alv",5352.988,-5368.839
"2148","alv",5352.988,-5368.839
"2149","alv",5382.3,-5374.237
"2150","alv",5410.693,-5381.341
"2151","alv",5438.208,-5389.992
"2152","alv",5464.886,-5400.031
"2153","alv",5490.769,-5411.299
"2154","alv",5515.897,-5423.64
"2155","alv",5540.311,-5436.893
"2156","alv",5564.053,-5450.901
"2157","alv",5587.163,-5465.505
"2158","alv",5609.683,-5480.547
"2159","alv",5631.654,-5495.868
"2160","alv",5653.117,-5511.311
"2161","alv",5674.112,-5526.715
"2162","alv",5694.682,-5541.924
"2163","alv",5714.867,-5556.779
"2164","alv",5734.708,-5571.12
"2165","alv",5754.246,-5584.791
"2166","alv",5773.523,-5597.632
"2167","alv",5792.579,-5609.485
"2168","alv",5811.456,-5620.191
"2169","alv",5830.194,-5629.593
"2170","alv",5848.835,-5637.531
"2171","alv",5867.42,-5643.848
"2172","alv",5885.99,-5648.384
"2173","alv",5904.586,-5650.982
"2174","alv",5923.249,-5651.483
"2175","alv",5942.02,-5649.729
"2176","alv",5960.94,-5645.561
"2177","alv",5980.051,-5638.82
"2178","alv",5980.051,-5638.82
"2179","alv",5993.114,-5633.848
"2180","alv",6007.418,-5629.34
"2181","alv",6022.931,-5625.238
"2182","alv",6039.622,-5621.479
"2183","alv",6057.459,-5618.003
"2184","alv",6076.409,-5614.749
"2185","alv",6096.442,-5611.655
"2186","alv",6117.526,-5608.661
"2187","alv",6139.629,-5605.706
"2188","alv",6162.72,-5602.729
"2189","alv",6186.766,-5599.668
"2190","alv",6211.737,-5596.464
"2191","alv",6237.6,-5593.054
"2192","alv",6264.324,-5589.378
"2193","alv",6291.878,-5585.375
"2194","alv",6320.228,-5580.983
"2195","alv",6349.345,-5576.143
"2196","alv",6379.196,-5570.792
"2197","alv",6409.75,-5564.871
"2198","alv",6440.974,-5558.317
"2199","alv",6472.838,-5551.07
"2200","alv",6505.309,-5543.07
"2201","alv",6538.356,-5534.254
"2202","alv",6571.948,-5524.562
"2203","alv",6606.052,-5513.933
"2204","alv",6640.637,-5502.306
"2205","alv",6675.671,-5489.621
"2206","alv",6711.123,-5475.815
"2207","alv",6746.961,-5460.829
"2208","alv",6746.961,-5460.829
"2209","alv",6760.271,-5454.898
"2210","alv",6773.939,-5448.485
"2211","alv",6787.935,-5441.617
"2212","alv",6802.229,-5434.318
"2213","alv",6816.791,-5426.615
"2214","alv",6831.591,-5418.532
"2215","alv",6846.6,-5410.096
"2216","alv",6861.786,-5401.332
"2217","alv",6877.121,-5392.265
"2218","alv",6892.575,-5382.922
"2219","alv",6908.117,-5373.327
"2220","alv",6923.717,-5363.507
"2221","alv",6939.346,-5353.487
"2222","alv",6954.974,-5343.292
"2223","alv",6970.57,-5332.949
"2224","alv",6986.105,-5322.482
"2225","alv",7001.548,-5311.918
"2226","alv",7016.871,-5301.281
"2227","alv",7032.042,-5290.598
"2228","alv",7047.032,-5279.894
"2229","alv",7061.811,-5269.195
"2230","alv",7076.35,-5258.526
"2231","alv",7090.617,-5247.913
"2232","alv",7104.583,-5237.381
"2233","alv",7118.219,-5226.956
"2234","alv",7131.494,-5216.664
"2235","alv",7144.378,-5206.53
"2236","alv",7156.841,-5196.58
"2237","alv",7168.854,-5186.84
"2238","alv",7168.854,-5186.84
"2239","alv",7190.762,-5168.614
"2240","alv",7212.143,-5150.202
"2241","alv",7233.007,-5131.621
"2242","alv",7253.363,-5112.888
"2243","alv",7273.223,-5094.021
"2244","alv",7292.596,-5075.036
"2245","alv",7311.493,-5055.951
"2246","alv",7329.924,-5036.783
"2247","alv",7347.899,-5017.548
"2248","alv",7365.429,-4998.265
"2249","alv",7382.524,-4978.95
"2250","alv",7399.193,-4959.62
"2251","alv",7415.448,-4940.292
"2252","alv",7431.298,-4920.984
"2253","alv",7446.754,-4901.712
"2254","alv",7461.826,-4882.494
"2255","alv",7476.525,-4863.348
"2256","alv",7490.86,-4844.289
"2257","alv",7504.841,-4825.335
"2258","alv",7518.48,-4806.503
"2259","alv",7531.786,-4787.811
"2260","alv",7544.77,-4769.275
"2261","alv",7557.442,-4750.913
"2262","alv",7569.812,-4732.742
"2263","alv",7581.89,-4714.778
"2264","alv",7593.686,-4697.04
"2265","alv",7605.212,-4679.543
"2266","alv",7616.477,-4662.306
"2267","alv",7627.491,-4645.345
"2268","alv",7627.491,-4645.345
"2269","alv",7633.883,-4634.364
"2270","alv",7640.116,-4621.446
"2271","alv",7646.146,-4606.732
"2272","alv",7651.925,-4590.363
"2273","alv",7657.408,-4572.478
"2274","alv",7662.549,-4553.218
"2275","alv",7667.302,-4532.723
"2276","alv",7671.62,-4511.134
"2277","alv",7675.459,-4488.591
"2278","alv",7678.772,-4465.234
"2279","alv",7681.512,-4441.203
"2280","alv",7683.635,-4416.64
"2281","alv",7685.094,-4391.683
"2282","alv",7685.842,-4366.474
"2283","alv",7685.835,-4341.152
"2284","alv",7685.026,-4315.858
"2285","alv",7683.369,-4290.733
"2286","alv",7680.819,-4265.916
"2287","alv",7677.328,-4241.548
"2288","alv",7672.852,-4217.769
"2289","alv",7667.344,-4194.719
"2290","alv",7660.758,-4172.54
"2291","alv",7653.049,-4151.37
"2292","alv",7644.17,-4131.351
"2293","alv",7634.075,-4112.622
"2294","alv",7622.719,-4095.325
"2295","alv",7610.055,-4079.598
"2296","alv",7596.037,-4065.584
"2297","alv",7580.62,-4053.421
"2298","alv",7580.62,-4053.421
"2299","alv",7563.166,-4042.669
"2300","alv",7544.664,-4033.78
"2301","alv",7525.227,-4026.656
"2302","alv",7504.968,-4021.198
"2303","alv",7484.002,-4017.308
"2304","alv",7462.443,-4014.888
"2305","alv",7440.403,-4013.839
"2306","alv",7417.998,-4014.062
"2307","alv",7395.341,-4015.459
"2308","alv",7372.545,-4017.931
"2309","alv",7349.725,-4021.381
"2310","alv",7326.994,-4025.709
"2311","alv",7304.466,-4030.817
"2312","alv",7282.255,-4036.607
"2313","alv",7260.475,-4042.98
"2314","alv",7239.24,-4049.837
"2315","alv",7218.662,-4057.081
"2316","alv",7198.857,-4064.612
"2317","alv",7179.938,-4072.333
"2318","alv",7162.019,-4080.144
"2319","alv",7145.213,-4087.947
"2320","alv",7129.634,-4095.645
"2321","alv",7115.397,-4103.137
"2322","alv",7102.615,-4110.327
"2323","alv",7091.401,-4117.114
"2324","alv",7081.87,-4123.402
"2325","alv",7074.136,-4129.091
"2326","alv",7068.312,-4134.083
"2327","alv",7064.512,-4138.279
"2328","alv",7064.512,-4138.279
"2329","alv",7062.784,-4141.955
"2330","alv",7064.333,-4143.693
"2331","alv",7068.949,-4143.669
