"","SA","x","y"
"1564","L6b",6698.827,-5789.389
"1565","L6b",6748.262,-5767.694
"1566","L6b",6797.563,-5744.363
"1567","L6b",6846.571,-5719.304
"1568","L6b",6895.126,-5692.428
"1569","L6b",6943.067,-5663.645
"1570","L6b",6990.234,-5632.863
"1571","L6b",7036.468,-5599.994
"1572","L6b",7081.608,-5564.947
"1573","L6b",7125.495,-5527.633
"1574","L6b",7125.495,-5527.633
"1575","L6b",7163.233,-5493.848
"1576","L6b",7201.393,-5459.339
"1577","L6b",7239.868,-5424.2
"1578","L6b",7278.554,-5388.528
"1579","L6b",7317.344,-5352.417
"1580","L6b",7356.133,-5315.965
"1581","L6b",7394.816,-5279.265
"1582","L6b",7433.286,-5242.415
"1583","L6b",7471.439,-5205.51
"1584","L6b",7509.169,-5168.644
"1585","L6b",7546.37,-5131.915
"1586","L6b",7582.937,-5095.417
"1587","L6b",7618.764,-5059.246
"1588","L6b",7653.746,-5023.498
"1589","L6b",7687.777,-4988.269
"1590","L6b",7720.751,-4953.654
"1591","L6b",7752.564,-4919.749
"1592","L6b",7783.109,-4886.649
"1593","L6b",7812.281,-4854.45
"1594","L6b",7839.975,-4823.248
"1595","L6b",7866.085,-4793.138
"1596","L6b",7890.505,-4764.216
"1597","L6b",7913.13,-4736.578
"1598","L6b",7933.854,-4710.319
"1599","L6b",7952.572,-4685.536
"1600","L6b",7969.179,-4662.322
"1601","L6b",7983.568,-4640.775
"1602","L6b",7995.634,-4620.99
"1603","L6b",8005.272,-4603.063
"1604","L6b",8005.272,-4603.063
"1605","L6b",8004.422,-4598.414
"1606","L6b",8003.42,-4593.103
"1607","L6b",8002.279,-4587.19
"1608","L6b",8001.013,-4580.735
"1609","L6b",7999.633,-4573.799
"1610","L6b",7998.155,-4566.44
"1611","L6b",7996.591,-4558.72
"1612","L6b",7994.953,-4550.697
"1613","L6b",7993.257,-4542.433
"1614","L6b",7991.514,-4533.987
"1615","L6b",7989.738,-4525.419
"1616","L6b",7987.942,-4516.789
"1617","L6b",7986.139,-4508.157
"1618","L6b",7984.344,-4499.584
"1619","L6b",7982.568,-4491.129
"1620","L6b",7980.825,-4482.852
"1621","L6b",7979.129,-4474.813
"1622","L6b",7977.492,-4467.072
"1623","L6b",7975.928,-4459.69
"1624","L6b",7974.451,-4452.726
"1625","L6b",7973.072,-4446.24
"1626","L6b",7971.807,-4440.293
"1627","L6b",7970.667,-4434.943
"1628","L6b",7969.666,-4430.252
"1629","L6b",7968.817,-4426.28
"1630","L6b",7968.134,-4423.086
"1631","L6b",7967.63,-4420.73
"1632","L6b",7967.317,-4419.272
"1633","L6b",7967.21,-4418.773
"1634","L6b",7967.21,-4418.773
"1635","L6b",7966.721,-4418.126
"1636","L6b",7963.256,-4422.003
"1637","L6b",7956.972,-4430.121
"1638","L6b",7948.027,-4442.197
"1639","L6b",7936.579,-4457.949
"1640","L6b",7922.785,-4477.092
"1641","L6b",7906.803,-4499.343
"1642","L6b",7888.79,-4524.42
"1643","L6b",7868.903,-4552.039
"1644","L6b",7847.301,-4581.918
"1645","L6b",7824.141,-4613.772
"1646","L6b",7799.58,-4647.319
"1647","L6b",7773.776,-4682.276
"1648","L6b",7746.886,-4718.359
"1649","L6b",7719.069,-4755.286
"1650","L6b",7690.481,-4792.772
"1651","L6b",7661.281,-4830.536
"1652","L6b",7631.625,-4868.294
"1653","L6b",7601.671,-4905.762
"1654","L6b",7571.577,-4942.658
"1655","L6b",7541.5,-4978.698
"1656","L6b",7511.599,-5013.6
"1657","L6b",7482.029,-5047.079
"1658","L6b",7452.95,-5078.854
"1659","L6b",7424.518,-5108.64
"1660","L6b",7396.892,-5136.155
"1661","L6b",7370.228,-5161.115
"1662","L6b",7344.684,-5183.238
"1663","L6b",7320.417,-5202.239
"1664","L6b",7320.417,-5202.239
"1665","L6b",7304.431,-5214.573
"1666","L6b",7287.445,-5228.689
"1667","L6b",7269.444,-5244.456
"1668","L6b",7250.411,-5261.743
"1669","L6b",7230.331,-5280.42
"1670","L6b",7209.187,-5300.356
"1671","L6b",7186.965,-5321.419
"1672","L6b",7163.647,-5343.48
"1673","L6b",7139.217,-5366.406
"1674","L6b",7113.661,-5390.069
"1675","L6b",7086.961,-5414.336
"1676","L6b",7059.102,-5439.077
"1677","L6b",7030.068,-5464.161
"1678","L6b",6999.843,-5489.457
"1679","L6b",6968.411,-5514.835
"1680","L6b",6935.756,-5540.163
"1681","L6b",6901.862,-5565.312
"1682","L6b",6866.713,-5590.149
"1683","L6b",6830.292,-5614.545
"1684","L6b",6792.585,-5638.369
"1685","L6b",6753.575,-5661.488
"1686","L6b",6713.246,-5683.774
"1687","L6b",6671.583,-5705.095
"1688","L6b",6628.568,-5725.321
"1689","L6b",6584.187,-5744.319
"1690","L6b",6538.422,-5761.961
"1691","L6b",6491.259,-5778.114
"1692","L6b",6442.682,-5792.648
"1693","L6b",6392.673,-5805.433
"1694","L6b",6392.673,-5805.433
"1695","L6b",6352.344,-5815.037
"1696","L6b",6314.361,-5824.409
"1697","L6b",6278.621,-5833.538
"1698","L6b",6245.02,-5842.413
"1699","L6b",6213.451,-5851.024
"1700","L6b",6183.812,-5859.361
"1701","L6b",6155.997,-5867.412
"1702","L6b",6129.903,-5875.166
"1703","L6b",6105.423,-5882.614
"1704","L6b",6082.455,-5889.744
"1705","L6b",6060.892,-5896.546
"1706","L6b",6040.632,-5903.008
"1707","L6b",6021.568,-5909.121
"1708","L6b",6003.598,-5914.874
"1709","L6b",5986.615,-5920.255
"1710","L6b",5970.516,-5925.255
"1711","L6b",5955.196,-5929.862
"1712","L6b",5940.551,-5934.067
"1713","L6b",5926.475,-5937.857
"1714","L6b",5912.865,-5941.223
"1715","L6b",5899.616,-5944.153
"1716","L6b",5886.622,-5946.638
"1717","L6b",5873.781,-5948.667
"1718","L6b",5860.987,-5950.228
"1719","L6b",5848.136,-5951.311
"1720","L6b",5835.123,-5951.905
"1721","L6b",5821.843,-5952
"1722","L6b",5808.192,-5951.585
"1723","L6b",5794.066,-5950.65
"1724","L6b",5794.066,-5950.65
"1725","L6b",5773.144,-5948.095
"1726","L6b",5751.947,-5943.977
"1727","L6b",5730.521,-5938.426
"1728","L6b",5708.911,-5931.572
"1729","L6b",5687.164,-5923.545
"1730","L6b",5665.324,-5914.474
"1731","L6b",5643.437,-5904.49
"1732","L6b",5621.55,-5893.721
"1733","L6b",5599.709,-5882.299
"1734","L6b",5577.958,-5870.354
"1735","L6b",5556.343,-5858.013
"1736","L6b",5534.912,-5845.409
"1737","L6b",5513.708,-5832.67
"1738","L6b",5492.778,-5819.927
"1739","L6b",5472.167,-5807.309
"1740","L6b",5451.922,-5794.947
"1741","L6b",5432.088,-5782.969
"1742","L6b",5412.711,-5771.506
"1743","L6b",5393.836,-5760.688
"1744","L6b",5375.509,-5750.645
"1745","L6b",5357.777,-5741.506
"1746","L6b",5340.684,-5733.402
"1747","L6b",5324.277,-5726.462
"1748","L6b",5308.601,-5720.816
"1749","L6b",5293.702,-5716.594
"1750","L6b",5279.626,-5713.925
"1751","L6b",5266.419,-5712.941
"1752","L6b",5254.125,-5713.77
"1753","L6b",5242.792,-5716.543
"1754","L6b",5242.792,-5716.543
"1755","cc",5242.792,-5716.543
"1756","cc",5242.792,-5716.543
"1757","cc",5240.535,-5703.997
"1758","cc",5238.586,-5693.205
"1759","cc",5236.924,-5684.05
"1760","cc",5235.529,-5676.418
"1761","cc",5234.381,-5670.192
"1762","cc",5233.46,-5665.258
"1763","cc",5232.746,-5661.501
"1764","cc",5232.218,-5658.804
"1765","cc",5231.858,-5657.053
"1766","cc",5231.645,-5656.133
"1767","cc",5231.559,-5655.927
"1768","cc",5231.579,-5656.32
"1769","cc",5231.686,-5657.198
"1770","cc",5231.86,-5658.444
"1771","cc",5232.081,-5659.944
"1772","cc",5232.328,-5661.582
"1773","cc",5232.582,-5663.243
"1774","cc",5232.823,-5664.811
"1775","cc",5233.03,-5666.171
"1776","cc",5233.183,-5667.208
"1777","cc",5233.263,-5667.806
"1778","cc",5233.25,-5667.85
"1779","cc",5233.123,-5667.224
"1780","cc",5232.862,-5665.814
"1781","cc",5232.448,-5663.504
"1782","cc",5231.86,-5660.178
"1783","cc",5231.078,-5655.721
"1784","cc",5230.083,-5650.018
"1785","cc",5228.854,-5642.954
"1786","cc",5228.854,-5642.954
"1787","cc",5258.771,-5647.07
"1788","cc",5287.828,-5652.952
"1789","cc",5316.059,-5660.438
"1790","cc",5343.499,-5669.367
"1791","cc",5370.184,-5679.575
"1792","cc",5396.148,-5690.902
"1793","cc",5421.427,-5703.184
"1794","cc",5446.055,-5716.26
"1795","cc",5470.068,-5729.968
"1796","cc",5493.501,-5744.145
"1797","cc",5516.39,-5758.63
"1798","cc",5538.768,-5773.261
"1799","cc",5560.672,-5787.875
"1800","cc",5582.136,-5802.311
"1801","cc",5603.195,-5816.406
"1802","cc",5623.886,-5829.998
"1803","cc",5644.242,-5842.926
"1804","cc",5664.298,-5855.027
"1805","cc",5684.091,-5866.138
"1806","cc",5703.655,-5876.099
"1807","cc",5723.025,-5884.747
"1808","cc",5742.237,-5891.92
"1809","cc",5761.325,-5897.456
"1810","cc",5780.324,-5901.193
"1811","cc",5799.27,-5902.968
"1812","cc",5818.198,-5902.62
"1813","cc",5837.143,-5899.986
"1814","cc",5856.14,-5894.906
"1815","cc",5875.224,-5887.215
"1816","cc",5875.224,-5887.215
"1817","cc",5888.254,-5881.589
"1818","cc",5902.56,-5876.376
"1819","cc",5918.107,-5871.518
"1820","cc",5934.862,-5866.953
"1821","cc",5952.789,-5862.621
"1822","cc",5971.854,-5858.462
"1823","cc",5992.022,-5854.417
"1824","cc",6013.259,-5850.424
"1825","cc",6035.53,-5846.424
"1826","cc",6058.8,-5842.356
"1827","cc",6083.036,-5838.16
"1828","cc",6108.202,-5833.776
"1829","cc",6134.263,-5829.143
"1830","cc",6161.186,-5824.202
"1831","cc",6188.935,-5818.893
"1832","cc",6217.477,-5813.154
"1833","cc",6246.776,-5806.926
"1834","cc",6276.797,-5800.149
"1835","cc",6307.508,-5792.763
"1836","cc",6338.871,-5784.706
"1837","cc",6370.854,-5775.92
"1838","cc",6403.422,-5766.343
"1839","cc",6436.539,-5755.916
"1840","cc",6470.172,-5744.578
"1841","cc",6504.286,-5732.269
"1842","cc",6538.846,-5718.929
"1843","cc",6573.818,-5704.498
"1844","cc",6609.167,-5688.915
"1845","cc",6644.858,-5672.121
"1846","cc",6644.858,-5672.121
"1847","cc",6658.098,-5665.515
"1848","cc",6671.681,-5658.405
"1849","cc",6685.578,-5650.82
"1850","cc",6699.759,-5642.785
"1851","cc",6714.195,-5634.329
"1852","cc",6728.856,-5625.479
"1853","cc",6743.714,-5616.262
"1854","cc",6758.74,-5606.705
"1855","cc",6773.903,-5596.835
"1856","cc",6789.174,-5586.68
"1857","cc",6804.525,-5576.267
"1858","cc",6819.926,-5565.624
"1859","cc",6835.348,-5554.776
"1860","cc",6850.761,-5543.753
"1861","cc",6866.136,-5532.58
"1862","cc",6881.444,-5521.285
"1863","cc",6896.656,-5509.896
"1864","cc",6911.742,-5498.439
"1865","cc",6926.672,-5486.943
"1866","cc",6941.419,-5475.433
"1867","cc",6955.952,-5463.938
"1868","cc",6970.242,-5452.485
"1869","cc",6984.26,-5441.1
"1870","cc",6997.976,-5429.812
"1871","cc",7011.362,-5418.647
"1872","cc",7024.387,-5407.632
"1873","cc",7037.023,-5396.796
"1874","cc",7049.241,-5386.164
"1875","cc",7061.01,-5375.765
"1876","cc",7061.01,-5375.765
"1877","cc",7082.415,-5356.462
"1878","cc",7103.212,-5337.232
"1879","cc",7123.436,-5318.056
"1880","cc",7143.125,-5298.919
"1881","cc",7162.312,-5279.802
"1882","cc",7181.035,-5260.69
"1883","cc",7199.329,-5241.564
"1884","cc",7217.23,-5222.408
"1885","cc",7234.773,-5203.206
"1886","cc",7251.995,-5183.939
"1887","cc",7268.932,-5164.591
"1888","cc",7285.618,-5145.146
"1889","cc",7302.091,-5125.585
"1890","cc",7318.386,-5105.892
"1891","cc",7334.538,-5086.05
"1892","cc",7350.584,-5066.042
"1893","cc",7366.56,-5045.85
"1894","cc",7382.5,-5025.459
"1895","cc",7398.442,-5004.85
"1896","cc",7414.42,-4984.007
"1897","cc",7430.471,-4962.914
"1898","cc",7446.631,-4941.551
"1899","cc",7462.935,-4919.904
"1900","cc",7479.419,-4897.955
"1901","cc",7496.119,-4875.686
"1902","cc",7513.071,-4853.081
"1903","cc",7530.311,-4830.123
"1904","cc",7547.874,-4806.794
"1905","cc",7565.796,-4783.078
"1906","cc",7565.796,-4783.078
"1907","cc",7590.854,-4748.933
"1908","cc",7613.5,-4715.992
"1909","cc",7633.864,-4684.299
"1910","cc",7652.076,-4653.899
"1911","cc",7668.267,-4624.836
"1912","cc",7682.566,-4597.155
"1913","cc",7695.103,-4570.902
"1914","cc",7706.01,-4546.121
"1915","cc",7715.416,-4522.856
"1916","cc",7723.45,-4501.153
"1917","cc",7730.244,-4481.055
"1918","cc",7735.927,-4462.608
"1919","cc",7740.629,-4445.857
"1920","cc",7744.481,-4430.846
"1921","cc",7747.613,-4417.62
"1922","cc",7750.154,-4406.224
"1923","cc",7752.235,-4396.702
"1924","cc",7753.987,-4389.1
"1925","cc",7755.538,-4383.461
"1926","cc",7757.02,-4379.831
"1927","cc",7758.563,-4378.255
"1928","cc",7760.295,-4378.776
"1929","cc",7762.349,-4381.441
"1930","cc",7764.853,-4386.293
"1931","cc",7767.939,-4393.377
"1932","cc",7771.735,-4402.738
"1933","cc",7776.372,-4414.421
"1934","cc",7781.981,-4428.471
"1935","cc",7788.691,-4444.932
"1936","cc",7788.691,-4444.932
"1937","cc",7793.906,-4456.055
"1938","cc",7799.433,-4465.065
"1939","cc",7805.244,-4472.078
"1940","cc",7811.306,-4477.21
"1941","cc",7817.588,-4480.574
"1942","cc",7824.059,-4482.286
"1943","cc",7830.689,-4482.462
"1944","cc",7837.445,-4481.216
"1945","cc",7844.298,-4478.663
"1946","cc",7851.216,-4474.919
"1947","cc",7858.167,-4470.098
"1948","cc",7865.121,-4464.316
"1949","cc",7872.047,-4457.687
"1950","cc",7878.913,-4450.327
"1951","cc",7885.689,-4442.351
"1952","cc",7892.344,-4433.874
"1953","cc",7898.845,-4425.01
"1954","cc",7905.163,-4415.875
"1955","cc",7911.266,-4406.584
"1956","cc",7917.123,-4397.253
"1957","cc",7922.702,-4387.995
"1958","cc",7927.974,-4378.927
"1959","cc",7932.906,-4370.163
"1960","cc",7937.469,-4361.818
"1961","cc",7941.629,-4354.008
"1962","cc",7945.357,-4346.847
"1963","cc",7948.622,-4340.451
"1964","cc",7951.392,-4334.934
"1965","cc",7953.636,-4330.412
"1966","cc",7953.636,-4330.412
"1967","cc",7952.964,-4326.646
"1968","cc",7952.48,-4323.9
"1969","cc",7952.171,-4322.109
"1970","cc",7952.025,-4321.21
"1971","cc",7952.032,-4321.138
"1972","cc",7952.178,-4321.827
"1973","cc",7952.452,-4323.213
"1974","cc",7952.841,-4325.232
"1975","cc",7953.335,-4327.82
"1976","cc",7953.921,-4330.911
"1977","cc",7954.587,-4334.44
"1978","cc",7955.321,-4338.344
"1979","cc",7956.112,-4342.558
"1980","cc",7956.947,-4347.017
"1981","cc",7957.815,-4351.656
"1982","cc",7958.703,-4356.411
"1983","cc",7959.599,-4361.218
"1984","cc",7960.493,-4366.011
"1985","cc",7961.371,-4370.726
"1986","cc",7962.222,-4375.299
"1987","cc",7963.035,-4379.665
"1988","cc",7963.796,-4383.759
"1989","cc",7964.494,-4387.516
"1990","cc",7965.118,-4390.873
"1991","cc",7965.655,-4393.765
"1992","cc",7966.094,-4396.126
"1993","cc",7966.422,-4397.893
"1994","cc",7966.627,-4399
"1995","cc",7966.698,-4399.383
"1996","cc",7966.698,-4399.383
"1997","cc",7966.116,-4398.877
"1998","cc",7962.38,-4403.164
"1999","cc",7955.66,-4411.942
"2000","cc",7946.129,-4424.908
"2001","cc",7933.956,-4441.757
"2002","cc",7919.312,-4462.188
"2003","cc",7902.367,-4485.897
"2004","cc",7883.294,-4512.582
"2005","cc",7862.261,-4541.938
"2006","cc",7839.44,-4573.663
"2007","cc",7815.002,-4607.453
"2008","cc",7789.117,-4643.006
"2009","cc",7761.957,-4680.019
"2010","cc",7733.691,-4718.188
"2011","cc",7704.49,-4757.211
"2012","cc",7674.526,-4796.783
"2013","cc",7643.969,-4836.603
"2014","cc",7612.989,-4876.367
"2015","cc",7581.757,-4915.772
"2016","cc",7550.445,-4954.514
"2017","cc",7519.222,-4992.291
"2018","cc",7488.26,-5028.8
"2019","cc",7457.729,-5063.737
"2020","cc",7427.799,-5096.8
"2021","cc",7398.643,-5127.685
"2022","cc",7370.429,-5156.089
"2023","cc",7343.33,-5181.709
"2024","cc",7317.515,-5204.242
"2025","cc",7293.156,-5223.385
"2026","cc",7293.156,-5223.385
"2027","cc",7277.35,-5235.615
"2028","cc",7260.891,-5249.428
"2029","cc",7243.735,-5264.708
"2030","cc",7225.843,-5281.338
"2031","cc",7207.172,-5299.203
"2032","cc",7187.68,-5318.187
"2033","cc",7167.326,-5338.174
"2034","cc",7146.069,-5359.047
"2035","cc",7123.867,-5380.691
"2036","cc",7100.679,-5402.989
"2037","cc",7076.462,-5425.826
"2038","cc",7051.176,-5449.085
"2039","cc",7024.779,-5472.65
"2040","cc",6997.228,-5496.405
"2041","cc",6968.484,-5520.234
"2042","cc",6938.504,-5544.022
"2043","cc",6907.246,-5567.651
"2044","cc",6874.669,-5591.006
"2045","cc",6840.732,-5613.972
"2046","cc",6805.393,-5636.43
"2047","cc",6768.61,-5658.267
"2048","cc",6730.342,-5679.365
"2049","cc",6690.548,-5699.609
"2050","cc",6649.185,-5718.883
"2051","cc",6606.212,-5737.069
"2052","cc",6561.588,-5754.054
"2053","cc",6515.272,-5769.719
"2054","cc",6467.22,-5783.95
"2055","cc",6417.393,-5796.63
"2056","cc",6417.393,-5796.63
"2057","cc",6376.977,-5806.265
"2058","cc",6338.745,-5815.726
"2059","cc",6302.602,-5824.998
"2060","cc",6268.458,-5834.066
"2061","cc",6236.22,-5842.916
"2062","cc",6205.795,-5851.532
"2063","cc",6177.092,-5859.9
"2064","cc",6150.017,-5868.003
"2065","cc",6124.478,-5875.828
"2066","cc",6100.384,-5883.359
"2067","cc",6077.64,-5890.581
"2068","cc",6056.156,-5897.48
"2069","cc",6035.839,-5904.039
"2070","cc",6016.597,-5910.245
"2071","cc",5998.336,-5916.081
"2072","cc",5980.965,-5921.534
"2073","cc",5964.391,-5926.588
"2074","cc",5948.522,-5931.228
"2075","cc",5933.266,-5935.439
"2076","cc",5918.53,-5939.206
"2077","cc",5904.221,-5942.513
"2078","cc",5890.248,-5945.347
"2079","cc",5876.518,-5947.692
"2080","cc",5862.938,-5949.533
"2081","cc",5849.417,-5950.854
"2082","cc",5835.862,-5951.642
"2083","cc",5822.179,-5951.88
"2084","cc",5808.279,-5951.555
"2085","cc",5794.066,-5950.65
"2086","cc",5794.066,-5950.65
"2087","cc",5773.144,-5948.095
"2088","cc",5751.947,-5943.977
"2089","cc",5730.521,-5938.426
"2090","cc",5708.911,-5931.572
"2091","cc",5687.164,-5923.545
"2092","cc",5665.324,-5914.474
"2093","cc",5643.437,-5904.49
"2094","cc",5621.55,-5893.721
"2095","cc",5599.709,-5882.299
"2096","cc",5577.958,-5870.354
"2097","cc",5556.343,-5858.013
"2098","cc",5534.912,-5845.409
"2099","cc",5513.708,-5832.67
"2100","cc",5492.778,-5819.927
"2101","cc",5472.167,-5807.309
"2102","cc",5451.922,-5794.947
"2103","cc",5432.088,-5782.969
"2104","cc",5412.711,-5771.506
"2105","cc",5393.836,-5760.688
"2106","cc",5375.509,-5750.645
"2107","cc",5357.777,-5741.506
"2108","cc",5340.684,-5733.402
"2109","cc",5324.277,-5726.462
"2110","cc",5308.601,-5720.816
"2111","cc",5293.702,-5716.594
"2112","cc",5279.626,-5713.925
"2113","cc",5266.419,-5712.941
"2114","cc",5254.125,-5713.77
"2115","cc",5242.792,-5716.543
"2116","cc",5242.792,-5716.543
"2117","alv",5186.8,-5421.007
"2118","alv",5186.8,-5421.007
"2119","alv",5184.739,-5409.491
"2120","alv",5183.357,-5401.692
"2121","alv",5182.606,-5397.348
"2122","alv",5182.439,-5396.198
"2123","alv",5182.808,-5397.983
"2124","alv",5183.665,-5402.44
"2125","alv",5184.964,-5409.31
"2126","alv",5186.656,-5418.331
"2127","alv",5188.695,-5429.243
"2128","alv",5191.031,-5441.784
"2129","alv",5193.618,-5455.696
"2130","alv",5196.409,-5470.715
"2131","alv",5199.355,-5486.582
"2132","alv",5202.409,-5503.036
"2133","alv",5205.524,-5519.816
"2134","alv",5208.651,-5536.662
"2135","alv",5211.744,-5553.312
"2136","alv",5214.755,-5569.506
"2137","alv",5217.635,-5584.983
"2138","alv",5220.339,-5599.483
"2139","alv",5222.817,-5612.744
"2140","alv",5225.023,-5624.505
"2141","alv",5226.908,-5634.507
"2142","alv",5228.426,-5642.488
"2143","alv",5229.529,-5648.187
"2144","alv",5230.169,-5651.344
"2145","alv",5230.298,-5651.698
"2146","alv",5229.869,-5648.988
"2147","alv",5228.835,-5642.954
"2148","alv",5228.835,-5642.954
"2149","alv",5258.753,-5647.07
"2150","alv",5287.81,-5652.952
"2151","alv",5316.041,-5660.438
"2152","alv",5343.481,-5669.367
"2153","alv",5370.165,-5679.575
"2154","alv",5396.13,-5690.902
"2155","alv",5421.408,-5703.184
"2156","alv",5446.037,-5716.26
"2157","alv",5470.05,-5729.968
"2158","alv",5493.483,-5744.145
"2159","alv",5516.371,-5758.63
"2160","alv",5538.75,-5773.261
"2161","alv",5560.653,-5787.875
"2162","alv",5582.117,-5802.311
"2163","alv",5603.177,-5816.406
"2164","alv",5623.867,-5829.998
"2165","alv",5644.223,-5842.926
"2166","alv",5664.28,-5855.027
"2167","alv",5684.073,-5866.138
"2168","alv",5703.637,-5876.099
"2169","alv",5723.007,-5884.747
"2170","alv",5742.218,-5891.92
"2171","alv",5761.306,-5897.456
"2172","alv",5780.306,-5901.193
"2173","alv",5799.252,-5902.968
"2174","alv",5818.18,-5902.62
"2175","alv",5837.125,-5899.986
"2176","alv",5856.121,-5894.906
"2177","alv",5875.205,-5887.215
"2178","alv",5875.205,-5887.215
"2179","alv",5888.235,-5881.589
"2180","alv",5902.541,-5876.376
"2181","alv",5918.089,-5871.518
"2182","alv",5934.844,-5866.953
"2183","alv",5952.771,-5862.621
"2184","alv",5971.836,-5858.462
"2185","alv",5992.004,-5854.417
"2186","alv",6013.241,-5850.424
"2187","alv",6035.512,-5846.424
"2188","alv",6058.782,-5842.356
"2189","alv",6083.017,-5838.16
"2190","alv",6108.183,-5833.776
"2191","alv",6134.245,-5829.143
"2192","alv",6161.167,-5824.202
"2193","alv",6188.917,-5818.893
"2194","alv",6217.458,-5813.154
"2195","alv",6246.757,-5806.926
"2196","alv",6276.779,-5800.149
"2197","alv",6307.489,-5792.763
"2198","alv",6338.853,-5784.706
"2199","alv",6370.836,-5775.92
"2200","alv",6403.403,-5766.343
"2201","alv",6436.521,-5755.916
"2202","alv",6470.154,-5744.578
"2203","alv",6504.268,-5732.269
"2204","alv",6538.828,-5718.929
"2205","alv",6573.799,-5704.498
"2206","alv",6609.148,-5688.915
"2207","alv",6644.84,-5672.121
"2208","alv",6644.84,-5672.121
"2209","alv",6658.08,-5665.515
"2210","alv",6671.663,-5658.405
"2211","alv",6685.559,-5650.82
"2212","alv",6699.74,-5642.785
"2213","alv",6714.176,-5634.329
"2214","alv",6728.838,-5625.479
"2215","alv",6743.696,-5616.262
"2216","alv",6758.721,-5606.705
"2217","alv",6773.884,-5596.835
"2218","alv",6789.156,-5586.68
"2219","alv",6804.507,-5576.267
"2220","alv",6819.908,-5565.624
"2221","alv",6835.329,-5554.776
"2222","alv",6850.742,-5543.753
"2223","alv",6866.118,-5532.58
"2224","alv",6881.426,-5521.285
"2225","alv",6896.637,-5509.896
"2226","alv",6911.723,-5498.439
"2227","alv",6926.654,-5486.943
"2228","alv",6941.4,-5475.433
"2229","alv",6955.933,-5463.938
"2230","alv",6970.223,-5452.485
"2231","alv",6984.241,-5441.1
"2232","alv",6997.957,-5429.812
"2233","alv",7011.343,-5418.647
"2234","alv",7024.369,-5407.632
"2235","alv",7037.005,-5396.796
"2236","alv",7049.222,-5386.164
"2237","alv",7060.992,-5375.765
"2238","alv",7060.992,-5375.765
"2239","alv",7082.438,-5356.333
"2240","alv",7103.342,-5336.737
"2241","alv",7123.715,-5316.994
"2242","alv",7143.568,-5297.121
"2243","alv",7162.912,-5277.135
"2244","alv",7181.759,-5257.052
"2245","alv",7200.119,-5236.889
"2246","alv",7218.003,-5216.664
"2247","alv",7235.423,-5196.392
"2248","alv",7252.39,-5176.092
"2249","alv",7268.914,-5155.779
"2250","alv",7285.007,-5135.47
"2251","alv",7300.68,-5115.183
"2252","alv",7315.945,-5094.935
"2253","alv",7330.811,-5074.741
"2254","alv",7345.291,-5054.62
"2255","alv",7359.395,-5034.587
"2256","alv",7373.134,-5014.659
"2257","alv",7386.52,-4994.855
"2258","alv",7399.564,-4975.189
"2259","alv",7412.276,-4955.68
"2260","alv",7424.668,-4936.344
"2261","alv",7436.751,-4917.197
"2262","alv",7448.536,-4898.257
"2263","alv",7460.034,-4879.541
"2264","alv",7471.256,-4861.065
"2265","alv",7482.214,-4842.847
"2266","alv",7492.918,-4824.902
"2267","alv",7503.379,-4807.249
"2268","alv",7503.379,-4807.249
"2269","alv",7509.449,-4795.659
"2270","alv",7515.367,-4781.752
"2271","alv",7521.085,-4765.697
"2272","alv",7526.557,-4747.665
"2273","alv",7531.734,-4727.829
"2274","alv",7536.57,-4706.36
"2275","alv",7541.017,-4683.428
"2276","alv",7545.028,-4659.205
"2277","alv",7548.556,-4633.861
"2278","alv",7551.553,-4607.569
"2279","alv",7553.973,-4580.5
"2280","alv",7555.767,-4552.824
"2281","alv",7556.888,-4524.714
"2282","alv",7557.29,-4496.339
"2283","alv",7556.924,-4467.872
"2284","alv",7555.744,-4439.484
"2285","alv",7553.703,-4411.345
"2286","alv",7550.752,-4383.627
"2287","alv",7546.845,-4356.502
"2288","alv",7541.934,-4330.14
"2289","alv",7535.972,-4304.714
"2290","alv",7528.912,-4280.393
"2291","alv",7520.706,-4257.349
"2292","alv",7511.308,-4235.753
"2293","alv",7500.669,-4215.778
"2294","alv",7488.743,-4197.593
"2295","alv",7475.482,-4181.37
"2296","alv",7460.839,-4167.281
"2297","alv",7444.766,-4155.496
"2298","alv",7444.766,-4155.496
"2299","alv",7426.578,-4145.501
"2300","alv",7407.28,-4137.585
"2301","alv",7386.995,-4131.633
"2302","alv",7365.841,-4127.528
"2303","alv",7343.94,-4125.156
"2304","alv",7321.411,-4124.4
"2305","alv",7298.376,-4125.146
"2306","alv",7274.954,-4127.276
"2307","alv",7251.265,-4130.676
"2308","alv",7227.431,-4135.229
"2309","alv",7203.571,-4140.821
"2310","alv",7179.806,-4147.335
"2311","alv",7156.256,-4154.656
"2312","alv",7133.041,-4162.667
"2313","alv",7110.282,-4171.254
"2314","alv",7088.1,-4180.301
"2315","alv",7066.613,-4189.691
"2316","alv",7045.944,-4199.31
"2317","alv",7026.212,-4209.041
"2318","alv",7007.537,-4218.769
"2319","alv",6990.04,-4228.379
"2320","alv",6973.841,-4237.754
"2321","alv",6959.061,-4246.778
"2322","alv",6945.82,-4255.337
"2323","alv",6934.237,-4263.314
"2324","alv",6924.435,-4270.594
"2325","alv",6916.532,-4277.061
"2326","alv",6910.65,-4282.599
"2327","alv",6906.908,-4287.093
"2328","alv",6906.908,-4287.093
"2329","alv",6905.401,-4290.899
