"","SA","x","y"
"800","L2/3",6422.834,-6307.799
"801","L2/3",6391.749,-6318.3
"802","L2/3",6361.306,-6328.925
"803","L2/3",6331.356,-6339.656
"804","L2/3",6301.747,-6350.471
"805","L2/3",6272.33,-6361.349
"806","L2/3",6242.956,-6372.269
"807","L2/3",6213.473,-6383.212
"808","L2/3",6183.734,-6394.155
"809","L2/3",6153.586,-6405.079
"810","L2/3",6122.881,-6415.962
"811","L2/3",6091.469,-6426.785
"812","L2/3",6059.199,-6437.525
"813","L2/3",6025.922,-6448.162
"814","L2/3",5991.487,-6458.677
"815","L2/3",5955.745,-6469.047
"816","L2/3",5955.745,-6469.047
"817","L2/3",5939.802,-6473.128
"818","L2/3",5923.813,-6476.399
"819","L2/3",5907.78,-6478.884
"820","L2/3",5891.702,-6480.607
"821","L2/3",5875.581,-6481.594
"822","L2/3",5859.417,-6481.869
"823","L2/3",5843.209,-6481.457
"824","L2/3",5826.959,-6480.383
"825","L2/3",5810.667,-6478.672
"826","L2/3",5794.333,-6476.348
"827","L2/3",5777.958,-6473.436
"828","L2/3",5761.542,-6469.961
"829","L2/3",5745.086,-6465.948
"830","L2/3",5728.589,-6461.422
"831","L2/3",5712.053,-6456.407
"832","L2/3",5695.477,-6450.928
"833","L2/3",5678.862,-6445.011
"834","L2/3",5662.209,-6438.679
"835","L2/3",5645.517,-6431.958
"836","L2/3",5628.788,-6424.872
"837","L2/3",5612.021,-6417.447
"838","L2/3",5595.218,-6409.707
"839","L2/3",5578.377,-6401.676
"840","L2/3",5561.501,-6393.38
"841","L2/3",5544.589,-6384.844
"842","L2/3",5527.642,-6376.092
"843","L2/3",5510.659,-6367.149
"844","L2/3",5493.642,-6358.039
"845","L2/3",5476.591,-6348.789
"846","L2/3",5476.591,-6348.789
"847","L2/3",5477.033,-6351.837
"848","L2/3",5477.592,-6355.613
"849","L2/3",5478.256,-6360.056
"850","L2/3",5479.016,-6365.104
"851","L2/3",5479.864,-6370.699
"852","L2/3",5480.789,-6376.777
"853","L2/3",5481.781,-6383.28
"854","L2/3",5482.832,-6390.146
"855","L2/3",5483.932,-6397.314
"856","L2/3",5485.071,-6404.724
"857","L2/3",5486.24,-6412.316
"858","L2/3",5487.429,-6420.028
"859","L2/3",5488.629,-6427.8
"860","L2/3",5489.83,-6435.571
"861","L2/3",5491.022,-6443.281
"862","L2/3",5492.197,-6450.868
"863","L2/3",5493.344,-6458.272
"864","L2/3",5494.454,-6465.433
"865","L2/3",5495.517,-6472.29
"866","L2/3",5496.525,-6478.781
"867","L2/3",5497.467,-6484.847
"868","L2/3",5498.334,-6490.427
"869","L2/3",5499.116,-6495.459
"870","L2/3",5499.804,-6499.884
"871","L2/3",5500.388,-6503.64
"872","L2/3",5500.859,-6506.667
"873","L2/3",5501.207,-6508.905
"874","L2/3",5501.423,-6510.292
"875","L2/3",5501.497,-6510.768
"876","L2/3",5501.497,-6510.768
"877","L4",5449.644,-6173.401
"878","L4",5449.644,-6173.401
"879","L4",5450.663,-6174.714
"880","L4",5453.682,-6178.496
"881","L4",5458.639,-6184.51
"882","L4",5465.476,-6192.517
"883","L4",5474.133,-6202.282
"884","L4",5484.551,-6213.567
"885","L4",5496.669,-6226.136
"886","L4",5510.427,-6239.75
"887","L4",5525.768,-6254.173
"888","L4",5542.629,-6269.168
"889","L4",5560.953,-6284.498
"890","L4",5580.679,-6299.926
"891","L4",5601.748,-6315.214
"892","L4",5624.1,-6330.125
"893","L4",5647.675,-6344.424
"894","L4",5672.413,-6357.871
"895","L4",5698.256,-6370.231
"896","L4",5725.143,-6381.266
"897","L4",5753.014,-6390.738
"898","L4",5781.811,-6398.412
"899","L4",5811.473,-6404.05
"900","L4",5841.941,-6407.415
"901","L4",5873.154,-6408.269
"902","L4",5905.054,-6406.377
"903","L4",5937.581,-6401.499
"904","L4",5970.675,-6393.4
"905","L4",6004.276,-6381.843
"906","L4",6038.325,-6366.59
"907","L4",6072.762,-6347.404
"908","L4",6072.762,-6347.404
"909","L4",6111.78,-6323.709
"910","L4",6149.166,-6301.525
"911","L4",6185.152,-6280.756
"912","L4",6219.968,-6261.308
"913","L4",6253.845,-6243.085
"914","L4",6287.013,-6225.992
"915","L4",6319.703,-6209.934
"916","L4",6352.146,-6194.817
"917","L4",6384.572,-6180.544
"918","L4",6417.212,-6167.02
"919","L4",6450.297,-6154.151
"920","L4",6484.057,-6141.842
"921","L4",6518.724,-6129.996
"922","L4",6554.527,-6118.52
"923","L4",6591.697,-6107.317
"924","L4",6630.466,-6096.293
"925","L4",6671.063,-6085.353
"926","L4",6713.719,-6074.401
"927","L4",6758.665,-6063.343
"928","L4",6806.133,-6052.082
"929","L4",6856.351,-6040.525
"930","L4",6909.551,-6028.576
"931","L4",6965.964,-6016.139
"932","L4",7025.821,-6003.12
"933","L4",7089.351,-5989.423
"934","L4",7156.786,-5974.953
"935","L4",7228.357,-5959.616
"936","L4",7304.293,-5943.316
"937","L4",7384.826,-5925.957
"938","L4",7384.826,-5925.957
"939","L4",7429.353,-5914.787
"940","L4",7473.802,-5900.677
"941","L4",7518.08,-5883.858
"942","L4",7562.093,-5864.557
"943","L4",7605.749,-5843.002
"944","L4",7648.953,-5819.422
"945","L4",7691.613,-5794.045
"946","L4",7733.635,-5767.1
"947","L4",7774.927,-5738.814
"948","L4",7815.394,-5709.416
"949","L4",7854.944,-5679.134
"950","L4",7893.483,-5648.197
"951","L4",7930.918,-5616.833
"952","L4",7967.155,-5585.269
"953","L4",8002.103,-5553.735
"954","L4",8035.666,-5522.459
"955","L4",8067.752,-5491.669
"956","L4",8098.268,-5461.593
"957","L4",8127.121,-5432.46
"958","L4",8154.216,-5404.497
"959","L4",8179.461,-5377.934
"960","L4",8202.763,-5352.998
"961","L4",8224.028,-5329.918
"962","L4",8243.163,-5308.922
"963","L4",8260.075,-5290.238
"964","L4",8274.671,-5274.095
"965","L4",8286.856,-5260.721
"966","L4",8296.538,-5250.344
"967","L4",8303.624,-5243.193
"968","L4",8303.624,-5243.193
"969","L4",8303.304,-5240.685
"970","L4",8303.542,-5241.558
"971","L4",8304.298,-5245.574
"972","L4",8305.533,-5252.491
"973","L4",8307.206,-5262.071
"974","L4",8309.279,-5274.075
"975","L4",8311.711,-5288.262
"976","L4",8314.462,-5304.393
"977","L4",8317.493,-5322.228
"978","L4",8320.764,-5341.529
"979","L4",8324.235,-5362.054
"980","L4",8327.867,-5383.566
"981","L4",8331.619,-5405.824
"982","L4",8335.452,-5428.589
"983","L4",8339.326,-5451.622
"984","L4",8343.201,-5474.682
"985","L4",8347.037,-5497.53
"986","L4",8350.796,-5519.927
"987","L4",8354.436,-5541.633
"988","L4",8357.918,-5562.409
"989","L4",8361.203,-5582.015
"990","L4",8364.25,-5600.211
"991","L4",8367.02,-5616.758
"992","L4",8369.473,-5631.417
"993","L4",8371.569,-5643.948
"994","L4",8373.269,-5654.111
"995","L4",8374.532,-5661.667
"996","L4",8375.319,-5666.376
"997","L4",8375.59,-5667.999
"998","L4",8375.59,-5667.999
"999","L4",8375.618,-5667.002
"1000","L4",8374.233,-5667.566
"1001","L4",8371.434,-5669.624
"1002","L4",8367.218,-5673.109
"1003","L4",8361.583,-5677.955
"1004","L4",8354.528,-5684.094
"1005","L4",8346.049,-5691.461
"1006","L4",8336.145,-5699.988
"1007","L4",8324.814,-5709.608
"1008","L4",8312.054,-5720.256
"1009","L4",8297.862,-5731.863
"1010","L4",8282.236,-5744.364
"1011","L4",8265.175,-5757.692
"1012","L4",8246.676,-5771.78
"1013","L4",8226.736,-5786.562
"1014","L4",8205.355,-5801.97
"1015","L4",8182.529,-5817.939
"1016","L4",8158.257,-5834.4
"1017","L4",8132.536,-5851.289
"1018","L4",8105.365,-5868.537
"1019","L4",8076.741,-5886.078
"1020","L4",8046.662,-5903.846
"1021","L4",8015.126,-5921.774
"1022","L4",7982.131,-5939.794
"1023","L4",7947.675,-5957.842
"1024","L4",7911.755,-5975.849
"1025","L4",7874.37,-5993.748
"1026","L4",7835.517,-6011.475
"1027","L4",7795.195,-6028.96
"1028","L4",7795.195,-6028.96
"1029","L4",7762.551,-6041.937
"1030","L4",7728.157,-6054.098
"1031","L4",7692.132,-6065.497
"1032","L4",7654.597,-6076.185
"1033","L4",7615.673,-6086.216
"1034","L4",7575.481,-6095.642
"1035","L4",7534.14,-6104.517
"1036","L4",7491.772,-6112.891
"1037","L4",7448.498,-6120.819
"1038","L4",7404.438,-6128.353
"1039","L4",7359.712,-6135.545
"1040","L4",7314.442,-6142.449
"1041","L4",7268.748,-6149.117
"1042","L4",7222.752,-6155.601
"1043","L4",7176.572,-6161.954
"1044","L4",7130.331,-6168.229
"1045","L4",7084.148,-6174.479
"1046","L4",7038.145,-6180.757
"1047","L4",6992.443,-6187.114
"1048","L4",6947.161,-6193.603
"1049","L4",6902.42,-6200.278
"1050","L4",6858.342,-6207.191
"1051","L4",6815.047,-6214.395
"1052","L4",6772.656,-6221.941
"1053","L4",6731.288,-6229.884
"1054","L4",6691.066,-6238.275
"1055","L4",6652.109,-6247.168
"1056","L4",6614.538,-6256.614
"1057","L4",6578.475,-6266.667
"1058","L4",6578.475,-6266.667
"1059","L4",6534.682,-6279.555
"1060","L4",6494.413,-6291.422
"1061","L4",6457.456,-6302.335
"1062","L4",6423.599,-6312.359
"1063","L4",6392.63,-6321.559
"1064","L4",6364.338,-6330.001
"1065","L4",6338.512,-6337.751
"1066","L4",6314.939,-6344.874
"1067","L4",6293.408,-6351.435
"1068","L4",6273.707,-6357.5
"1069","L4",6255.625,-6363.135
"1070","L4",6238.95,-6368.406
"1071","L4",6223.47,-6373.377
"1072","L4",6208.973,-6378.114
"1073","L4",6195.249,-6382.683
"1074","L4",6182.084,-6387.15
"1075","L4",6169.269,-6391.579
"1076","L4",6156.59,-6396.037
"1077","L4",6143.836,-6400.589
"1078","L4",6130.796,-6405.3
"1079","L4",6117.258,-6410.236
"1080","L4",6103.011,-6415.463
"1081","L4",6087.842,-6421.046
"1082","L4",6071.539,-6427.051
"1083","L4",6053.893,-6433.543
"1084","L4",6034.689,-6440.587
"1085","L4",6013.718,-6448.25
"1086","L4",5990.767,-6456.597
"1087","L4",5965.625,-6465.692
"1088","L4",5965.625,-6465.692
"1089","L4",5949.972,-6470.833
"1090","L4",5934.163,-6475.037
"1091","L4",5918.206,-6478.338
"1092","L4",5902.108,-6480.765
"1093","L4",5885.877,-6482.35
"1094","L4",5869.522,-6483.124
"1095","L4",5853.049,-6483.118
"1096","L4",5836.466,-6482.364
"1097","L4",5819.781,-6480.893
"1098","L4",5803.002,-6478.735
"1099","L4",5786.137,-6475.922
"1100","L4",5769.193,-6472.485
"1101","L4",5752.178,-6468.455
"1102","L4",5735.1,-6463.864
"1103","L4",5717.967,-6458.742
"1104","L4",5700.786,-6453.121
"1105","L4",5683.565,-6447.032
"1106","L4",5666.311,-6440.505
"1107","L4",5649.033,-6433.573
"1108","L4",5631.739,-6426.267
"1109","L4",5614.435,-6418.616
"1110","L4",5597.13,-6410.654
"1111","L4",5579.831,-6402.41
"1112","L4",5562.547,-6393.917
"1113","L4",5545.285,-6385.204
"1114","L4",5528.052,-6376.304
"1115","L4",5510.857,-6367.247
"1116","L4",5493.707,-6358.065
"1117","L4",5476.609,-6348.789
"1118","L4",5476.609,-6348.789
"1119","L4",5476.871,-6350.661
"1120","L4",5476.904,-6351.021
"1121","L4",5476.724,-6349.972
"1122","L4",5476.346,-6347.62
"1123","L4",5475.788,-6344.07
"1124","L4",5475.065,-6339.429
"1125","L4",5474.192,-6333.8
"1126","L4",5473.186,-6327.29
"1127","L4",5472.064,-6320.003
"1128","L4",5470.84,-6312.045
"1129","L4",5469.531,-6303.522
"1130","L4",5468.153,-6294.538
"1131","L4",5466.722,-6285.198
"1132","L4",5465.253,-6275.609
"1133","L4",5463.764,-6265.876
"1134","L4",5462.269,-6256.103
"1135","L4",5460.785,-6246.396
"1136","L4",5459.328,-6236.861
"1137","L4",5457.914,-6227.603
"1138","L4",5456.559,-6218.726
"1139","L4",5455.278,-6210.337
"1140","L4",5454.088,-6202.54
"1141","L4",5453.005,-6195.441
"1142","L4",5452.045,-6189.145
"1143","L4",5451.223,-6183.758
"1144","L4",5450.556,-6179.385
"1145","L4",5450.06,-6176.131
"1146","L4",5449.751,-6174.101
"1147","L4",5449.644,-6173.401
"1148","L4",5449.644,-6173.401
"1149","L5",5449.644,-6173.401
"1150","L5",5449.644,-6173.401
"1151","L5",5450.663,-6174.714
"1152","L5",5453.682,-6178.496
"1153","L5",5458.639,-6184.51
"1154","L5",5465.476,-6192.517
"1155","L5",5474.133,-6202.282
"1156","L5",5484.551,-6213.567
"1157","L5",5496.669,-6226.136
"1158","L5",5510.427,-6239.75
"1159","L5",5525.768,-6254.173
"1160","L5",5542.629,-6269.168
"1161","L5",5560.953,-6284.498
"1162","L5",5580.679,-6299.926
"1163","L5",5601.748,-6315.214
"1164","L5",5624.1,-6330.125
"1165","L5",5647.675,-6344.424
"1166","L5",5672.413,-6357.871
"1167","L5",5698.256,-6370.231
"1168","L5",5725.143,-6381.266
"1169","L5",5753.014,-6390.738
"1170","L5",5781.811,-6398.412
"1171","L5",5811.473,-6404.05
"1172","L5",5841.941,-6407.415
"1173","L5",5873.154,-6408.269
"1174","L5",5905.054,-6406.377
"1175","L5",5937.581,-6401.499
"1176","L5",5970.675,-6393.4
"1177","L5",6004.276,-6381.843
"1178","L5",6038.325,-6366.59
"1179","L5",6072.762,-6347.404
"1180","L5",6072.762,-6347.404
"1181","L5",6111.621,-6323.69
"1182","L5",6148.552,-6301.452
"1183","L5",6183.811,-6280.602
"1184","L5",6217.658,-6261.048
"1185","L5",6250.35,-6242.701
"1186","L5",6282.145,-6225.473
"1187","L5",6313.301,-6209.272
"1188","L5",6344.077,-6194.01
"1189","L5",6374.731,-6179.596
"1190","L5",6405.52,-6165.941
"1191","L5",6436.704,-6152.955
"1192","L5",6468.539,-6140.549
"1193","L5",6501.285,-6128.633
"1194","L5",6535.199,-6117.116
"1195","L5",6570.539,-6105.911
"1196","L5",6607.564,-6094.926
"1197","L5",6646.532,-6084.072
"1198","L5",6687.7,-6073.259
"1199","L5",6731.327,-6062.398
"1200","L5",6777.671,-6051.399
"1201","L5",6826.991,-6040.172
"1202","L5",6879.543,-6028.628
"1203","L5",6935.588,-6016.677
"1204","L5",6995.381,-6004.229
"1205","L5",7059.182,-5991.195
"1206","L5",7127.249,-5977.484
"1207","L5",7199.84,-5963.007
"1208","L5",7277.213,-5947.675
"1209","L5",7359.626,-5931.398
"1210","L5",7359.626,-5931.398
"1211","L5",7408.033,-5920.234
"1212","L5",7456.041,-5906.073
"1213","L5",7503.57,-5889.148
"1214","L5",7550.541,-5869.692
"1215","L5",7596.873,-5847.936
"1216","L5",7642.486,-5824.114
"1217","L5",7687.302,-5798.458
"1218","L5",7731.239,-5771.2
"1219","L5",7774.219,-5742.573
"1220","L5",7816.161,-5712.809
"1221","L5",7856.986,-5682.141
"1222","L5",7896.613,-5650.802
"1223","L5",7934.963,-5619.024
"1224","L5",7971.957,-5587.039
"1225","L5",8007.513,-5555.08
"1226","L5",8041.553,-5523.38
"1227","L5",8073.997,-5492.17
"1228","L5",8104.764,-5461.685
"1229","L5",8133.775,-5432.155
"1230","L5",8160.951,-5403.814
"1231","L5",8186.21,-5376.893
"1232","L5",8209.474,-5351.627
"1233","L5",8230.663,-5328.246
"1234","L5",8249.697,-5306.985
"1235","L5",8266.495,-5288.074
"1236","L5",8280.979,-5271.747
"1237","L5",8293.068,-5258.236
"1238","L5",8302.682,-5247.774
"1239","L5",8309.743,-5240.593
"1240","L5",8309.743,-5240.593
"1241","L5",8309.006,-5235.526
"1242","L5",8308.034,-5228.962
"1243","L5",8306.846,-5221.023
"1244","L5",8305.461,-5211.831
"1245","L5",8303.898,-5201.508
"1246","L5",8302.175,-5190.175
"1247","L5",8300.312,-5177.954
"1248","L5",8298.328,-5164.967
"1249","L5",8296.241,-5151.336
"1250","L5",8294.072,-5137.183
"1251","L5",8291.838,-5122.629
"1252","L5",8289.558,-5107.796
"1253","L5",8287.252,-5092.806
"1254","L5",8284.939,-5077.781
"1255","L5",8282.638,-5062.843
"1256","L5",8280.367,-5048.113
"1257","L5",8278.146,-5033.713
"1258","L5",8275.993,-5019.766
"1259","L5",8273.928,-5006.392
"1260","L5",8271.97,-4993.713
"1261","L5",8270.137,-4981.853
"1262","L5",8268.448,-4970.931
"1263","L5",8266.923,-4961.07
"1264","L5",8265.581,-4952.393
"1265","L5",8264.44,-4945.02
"1266","L5",8263.52,-4939.073
"1267","L5",8262.839,-4934.674
"1268","L5",8262.416,-4931.946
"1269","L5",8262.271,-4931.01
"1270","L5",8262.271,-4931.01
"1271","L5",8261.839,-4930.025
"1272","L5",8258.248,-4932.753
"1273","L5",8251.62,-4938.971
"1274","L5",8242.081,-4948.455
"1275","L5",8229.754,-4960.98
"1276","L5",8214.762,-4976.323
"1277","L5",8197.229,-4994.259
"1278","L5",8177.278,-5014.565
"1279","L5",8155.034,-5037.016
"1280","L5",8130.621,-5061.389
"1281","L5",8104.161,-5087.46
"1282","L5",8075.779,-5115.004
"1283","L5",8045.597,-5143.798
"1284","L5",8013.741,-5173.617
"1285","L5",7980.333,-5204.238
"1286","L5",7945.498,-5235.437
"1287","L5",7909.358,-5266.989
"1288","L5",7872.038,-5298.671
"1289","L5",7833.662,-5330.258
"1290","L5",7794.352,-5361.527
"1291","L5",7754.233,-5392.254
"1292","L5",7713.428,-5422.215
"1293","L5",7672.062,-5451.185
"1294","L5",7630.257,-5478.941
"1295","L5",7588.138,-5505.259
"1296","L5",7545.827,-5529.914
"1297","L5",7503.45,-5552.683
"1298","L5",7461.129,-5573.342
"1299","L5",7418.988,-5591.667
"1300","L5",7418.988,-5591.667
"1301","L5",7400.936,-5599.291
"1302","L5",7382.459,-5607.598
"1303","L5",7363.506,-5616.531
"1304","L5",7344.026,-5626.027
"1305","L5",7323.967,-5636.029
"1306","L5",7303.279,-5646.475
"1307","L5",7281.91,-5657.305
"1308","L5",7259.808,-5668.46
"1309","L5",7236.924,-5679.88
"1310","L5",7213.205,-5691.504
"1311","L5",7188.6,-5703.273
"1312","L5",7163.059,-5715.127
"1313","L5",7136.53,-5727.005
"1314","L5",7108.961,-5738.849
"1315","L5",7080.302,-5750.597
"1316","L5",7050.502,-5762.19
"1317","L5",7019.508,-5773.568
"1318","L5",6987.271,-5784.671
"1319","L5",6953.738,-5795.439
"1320","L5",6918.859,-5805.812
"1321","L5",6882.583,-5815.73
"1322","L5",6844.857,-5825.133
"1323","L5",6805.632,-5833.961
"1324","L5",6764.855,-5842.155
"1325","L5",6722.477,-5849.653
"1326","L5",6678.444,-5856.397
"1327","L5",6632.707,-5862.326
"1328","L5",6585.214,-5867.38
"1329","L5",6535.914,-5871.5
"1330","L5",6535.914,-5871.5
"1331","L5",6493.759,-5875.752
"1332","L5",6453.636,-5882.13
"1333","L5",6415.444,-5890.442
"1334","L5",6379.083,-5900.494
"1335","L5",6344.453,-5912.095
"1336","L5",6311.452,-5925.052
"1337","L5",6279.98,-5939.172
"1338","L5",6249.935,-5954.263
"1339","L5",6221.219,-5970.133
"1340","L5",6193.729,-5986.588
"1341","L5",6167.365,-6003.436
"1342","L5",6142.026,-6020.486
"1343","L5",6117.612,-6037.543
"1344","L5",6094.022,-6054.417
"1345","L5",6071.156,-6070.913
"1346","L5",6048.912,-6086.841
"1347","L5",6027.19,-6102.006
"1348","L5",6005.89,-6116.218
"1349","L5",5984.91,-6129.282
"1350","L5",5964.149,-6141.008
"1351","L5",5943.509,-6151.201
"1352","L5",5922.886,-6159.67
"1353","L5",5902.182,-6166.223
"1354","L5",5881.295,-6170.666
"1355","L5",5860.124,-6172.807
"1356","L5",5838.569,-6172.454
"1357","L5",5816.53,-6169.413
"1358","L5",5793.904,-6163.494
"1359","L5",5770.593,-6154.502
"1360","L5",5770.593,-6154.502
"1361","L5",5751.872,-6143.811
"1362","L5",5734.546,-6129.345
"1363","L5",5718.489,-6111.413
"1364","L5",5703.576,-6090.323
"1365","L5",5689.682,-6066.384
"1366","L5",5676.683,-6039.905
"1367","L5",5664.452,-6011.194
"1368","L5",5652.865,-5980.561
"1369","L5",5641.797,-5948.312
"1370","L5",5631.123,-5914.758
"1371","L5",5620.718,-5880.207
"1372","L5",5610.456,-5844.968
"1373","L5",5600.213,-5809.348
"1374","L5",5589.863,-5773.657
"1375","L5",5579.283,-5738.204
"1376","L5",5568.345,-5703.296
"1377","L5",5556.926,-5669.244
"1378","L5",5544.901,-5636.354
"1379","L5",5532.143,-5604.936
"1380","L5",5518.529,-5575.299
"1381","L5",5503.934,-5547.751
"1382","L5",5488.231,-5522.6
"1383","L5",5471.297,-5500.157
"1384","L5",5453.005,-5480.728
"1385","L5",5433.232,-5464.622
"1386","L5",5411.851,-5452.149
"1387","L5",5388.739,-5443.617
"1388","L5",5363.769,-5439.334
"1389","L5",5336.817,-5439.61
"1390","L5",5336.817,-5439.61
"1391","L5",5337.566,-5444.651
"1392","L5",5339.014,-5454.218
"1393","L5",5341.109,-5467.969
"1394","L5",5343.799,-5485.561
"1395","L5",5347.029,-5506.652
"1396","L5",5350.748,-5530.901
"1397","L5",5354.902,-5557.966
"1398","L5",5359.439,-5587.503
"1399","L5",5364.306,-5619.172
"1400","L5",5369.45,-5652.631
"1401","L5",5374.819,-5687.536
"1402","L5",5380.359,-5723.547
"1403","L5",5386.018,-5760.321
"1404","L5",5391.743,-5797.516
"1405","L5",5397.481,-5834.791
"1406","L5",5403.18,-5871.802
"1407","L5",5408.786,-5908.208
"1408","L5",5414.248,-5943.668
"1409","L5",5419.511,-5977.838
"1410","L5",5424.524,-6010.378
"1411","L5",5429.233,-6040.944
"1412","L5",5433.585,-6069.196
"1413","L5",5437.529,-6094.79
"1414","L5",5441.011,-6117.385
"1415","L5",5443.978,-6136.639
"1416","L5",5446.378,-6152.209
"1417","L5",5448.157,-6163.754
"1418","L5",5449.263,-6170.933
"1419","L5",5449.644,-6173.401
"1420","L5",5449.644,-6173.401
"1421","L6a",5336.793,-5439.61
"1422","L6a",5336.793,-5439.61
"1423","L6a",5359.55,-5439.927
"1424","L6a",5381.763,-5443.46
"1425","L6a",5403.5,-5449.94
"1426","L6a",5424.828,-5459.097
"1427","L6a",5445.814,-5470.661
"1428","L6a",5466.526,-5484.362
"1429","L6a",5487.032,-5499.932
"1430","L6a",5507.399,-5517.1
"1431","L6a",5527.695,-5535.596
"1432","L6a",5547.988,-5555.152
"1433","L6a",5568.344,-5575.497
"1434","L6a",5588.831,-5596.362
"1435","L6a",5609.518,-5617.477
"1436","L6a",5630.471,-5638.572
"1437","L6a",5651.758,-5659.379
"1438","L6a",5673.447,-5679.627
"1439","L6a",5695.605,-5699.046
"1440","L6a",5718.3,-5717.367
"1441","L6a",5741.598,-5734.321
"1442","L6a",5765.569,-5749.637
"1443","L6a",5790.279,-5763.047
"1444","L6a",5815.796,-5774.28
"1445","L6a",5842.188,-5783.067
"1446","L6a",5869.522,-5789.137
"1447","L6a",5897.865,-5792.223
"1448","L6a",5927.285,-5792.053
"1449","L6a",5957.85,-5788.359
"1450","L6a",5989.627,-5780.871
"1451","L6a",6022.684,-5769.318
"1452","L6a",6022.684,-5769.318
"1453","L6a",6041.794,-5762.406
"1454","L6a",6064.019,-5755.801
"1455","L6a",6089.2,-5749.404
"1456","L6a",6117.178,-5743.12
"1457","L6a",6147.794,-5736.853
"1458","L6a",6180.888,-5730.506
"1459","L6a",6216.301,-5723.982
"1460","L6a",6253.873,-5717.186
"1461","L6a",6293.446,-5710.021
"1462","L6a",6334.859,-5702.39
"1463","L6a",6377.954,-5694.198
"1464","L6a",6422.572,-5685.347
"1465","L6a",6468.553,-5675.741
"1466","L6a",6515.737,-5665.284
"1467","L6a",6563.966,-5653.88
"1468","L6a",6613.08,-5641.432
"1469","L6a",6662.92,-5627.844
"1470","L6a",6713.326,-5613.019
"1471","L6a",6764.14,-5596.861
"1472","L6a",6815.201,-5579.274
"1473","L6a",6866.351,-5560.161
"1474","L6a",6917.43,-5539.426
"1475","L6a",6968.279,-5516.972
"1476","L6a",7018.739,-5492.703
"1477","L6a",7068.65,-5466.523
"1478","L6a",7117.854,-5438.335
"1479","L6a",7166.19,-5408.043
"1480","L6a",7213.499,-5375.55
"1481","L6a",7259.622,-5340.761
"1482","L6a",7259.622,-5340.761
"1483","L6a",7299.351,-5309.169
"1484","L6a",7339.538,-5276.882
"1485","L6a",7380.07,-5243.988
"1486","L6a",7420.838,-5210.578
"1487","L6a",7461.729,-5176.74
"1488","L6a",7502.632,-5142.564
"1489","L6a",7543.437,-5108.14
"1490","L6a",7584.032,-5073.556
"1491","L6a",7624.307,-5038.904
"1492","L6a",7664.149,-5004.271
"1493","L6a",7703.448,-4969.748
"1494","L6a",7742.092,-4935.424
"1495","L6a",7779.971,-4901.389
"1496","L6a",7816.974,-4867.732
"1497","L6a",7852.988,-4834.542
"1498","L6a",7887.904,-4801.909
"1499","L6a",7921.61,-4769.923
"1500","L6a",7953.994,-4738.673
"1501","L6a",7984.946,-4708.248
"1502","L6a",8014.354,-4678.738
"1503","L6a",8042.107,-4650.233
"1504","L6a",8068.095,-4622.822
"1505","L6a",8092.205,-4596.594
"1506","L6a",8114.327,-4571.64
"1507","L6a",8134.35,-4548.048
"1508","L6a",8152.163,-4525.908
"1509","L6a",8167.653,-4505.309
"1510","L6a",8180.711,-4486.341
"1511","L6a",8191.225,-4469.094
"1512","L6a",8191.225,-4469.094
"1513","L6a",8190.902,-4466.716
"1514","L6a",8191.13,-4467.965
"1515","L6a",8191.871,-4472.585
"1516","L6a",8193.085,-4480.317
"1517","L6a",8194.733,-4490.903
"1518","L6a",8196.775,-4504.085
"1519","L6a",8199.173,-4519.607
"1520","L6a",8201.887,-4537.209
"1521","L6a",8204.878,-4556.635
"1522","L6a",8208.106,-4577.626
"1523","L6a",8211.532,-4599.924
"1524","L6a",8215.117,-4623.272
"1525","L6a",8218.821,-4647.413
"1526","L6a",8222.605,-4672.087
"1527","L6a",8226.43,-4697.038
"1528","L6a",8230.257,-4722.008
"1529","L6a",8234.046,-4746.738
"1530","L6a",8237.757,-4770.972
"1531","L6a",8241.352,-4794.45
"1532","L6a",8244.792,-4816.916
"1533","L6a",8248.036,-4838.112
"1534","L6a",8251.046,-4857.779
"1535","L6a",8253.782,-4875.661
"1536","L6a",8256.205,-4891.499
"1537","L6a",8258.275,-4905.035
"1538","L6a",8259.954,-4916.012
"1539","L6a",8261.202,-4924.172
"1540","L6a",8261.979,-4929.257
"1541","L6a",8262.247,-4931.01
"1542","L6a",8262.247,-4931.01
"1543","L6a",8261.815,-4930.025
"1544","L6a",8258.224,-4932.753
"1545","L6a",8251.597,-4938.971
"1546","L6a",8242.057,-4948.455
"1547","L6a",8229.73,-4960.98
"1548","L6a",8214.738,-4976.323
"1549","L6a",8197.205,-4994.259
"1550","L6a",8177.255,-5014.565
"1551","L6a",8155.011,-5037.016
"1552","L6a",8130.597,-5061.389
"1553","L6a",8104.137,-5087.46
"1554","L6a",8075.755,-5115.004
"1555","L6a",8045.574,-5143.798
"1556","L6a",8013.717,-5173.617
"1557","L6a",7980.31,-5204.238
"1558","L6a",7945.474,-5235.437
"1559","L6a",7909.334,-5266.989
"1560","L6a",7872.015,-5298.671
"1561","L6a",7833.638,-5330.258
"1562","L6a",7794.328,-5361.527
"1563","L6a",7754.209,-5392.254
"1564","L6a",7713.405,-5422.215
"1565","L6a",7672.038,-5451.185
"1566","L6a",7630.233,-5478.941
"1567","L6a",7588.114,-5505.259
"1568","L6a",7545.804,-5529.914
"1569","L6a",7503.426,-5552.683
"1570","L6a",7461.105,-5573.342
